No.,University,URL
3,University of Southern Queensland,https://www.topuniversities.com/universities/university-southern-queensland
4,UCAM Universidad Católica San Antonio de Murcia,https://www.topuniversities.com/universities/ucam-universidad-catolica-san-antonio-de-murcia
5,National Taiwan University (NTU),https://www.topuniversities.com/universities/national-taiwan-university-ntu
6,Pace University - New York,https://www.topuniversities.com/universities/pace-university-new-york
7,Universidade de Vigo,https://www.topuniversities.com/universities/universidade-de-vigo
8,Maryland Institute College of Art,https://www.topuniversities.com/universities/maryland-institute-college-art
9,University of Navarra,https://www.topuniversities.com/universities/university-navarra
10,ESCP Business School - Torino,https://www.topuniversities.com/universities/escp-business-school-torino
1,Loughborough University,https://www.topuniversities.com/universities/loughborough-university
2,University of Nizwa,https://www.topuniversities.com/universities/university-nizwa
3,Khalifa University,https://www.topuniversities.com/universities/khalifa-university
4,Université Côte d'Azur,https://www.topuniversities.com/universities/universite-cote-dazur
5,Universidad Técnica de Cotopaxi,https://www.topuniversities.com/universities/universidad-tecnica-de-cotopaxi
6,Polytechnic Institute of New York University,https://www.topuniversities.com/universities/polytechnic-institute-new-york-university
7,Kansai University ,https://www.topuniversities.com/universities/kansai-university
8,Iran University of Science and Technology,https://www.topuniversities.com/universities/iran-university-science-technology
9,Northeast Normal University,https://www.topuniversities.com/universities/northeast-normal-university
10,Universidad Nacional de Educacion a Distancia,https://www.topuniversities.com/universities/universidad-nacional-de-educacion-distancia
1,Lund University School of Economics and Management,https://www.topuniversities.com/universities/lund-university/lund-university-school-economics-management
2,Universiti Teknologi Malaysia ,https://www.topuniversities.com/universities/universiti-teknologi-malaysia
3,Athens Information Technology,https://www.topuniversities.com/universities/athens-information-technology
4,Imam Al-adham College,https://www.topuniversities.com/universities/imam-al-adham-college
5,Goethe Business School,https://www.topuniversities.com/universities/universitat-frankfurt-am-main-goethe-business-school
6,École Navale,https://www.topuniversities.com/universities/ecole-navale
7,Ecole nationale des chartes,https://www.topuniversities.com/universities/ecole-nationale-des-chartes
8,Marmara University,https://www.topuniversities.com/universities/marmara-university
9,Nagasaki University,https://www.topuniversities.com/universities/nagasaki-university
10,California Polytechnic State University,https://www.topuniversities.com/universities/california-polytechnic-state-university
1,The Women University Multan,https://www.topuniversities.com/universities/women-university-multan
2,University of Witwatersrand,https://www.topuniversities.com/universities/university-witwatersrand
3,Dallas Baptist University,https://www.topuniversities.com/universities/dallas-baptist-university
4,Technical University of Moldova,https://www.topuniversities.com/universities/technical-university-moldova
5,Medical University of Bialystok,https://www.topuniversities.com/universities/medical-university-bialystok
6,Universidad Autónoma de Tamaulipas (UAT),https://www.topuniversities.com/universities/universidad-autonoma-de-tamaulipas-uat
7,University of Kirkuk,https://www.topuniversities.com/universities/university-kirkuk
8,Universidad Militar Nueva Granada,https://www.topuniversities.com/universities/universidad-militar-nueva-granada
9,Fukui Prefectural University ,https://www.topuniversities.com/universities/fukui-prefectural-university
10,Universidad Nacional de Misiones,https://www.topuniversities.com/universities/universidad-nacional-de-misiones
1,Panteion University of Social and Political Sciences,https://www.topuniversities.com/universities/panteion-university-social-political-sciences
2,"National Institute of Technology Karnataka, Surathkal",https://www.topuniversities.com/universities/national-institute-technology-karnataka-surathkal
3,École Internationale des Sciences du Traitement de l'Information (EISTI),https://www.topuniversities.com/universities/ecole-internationale-des-sciences-du-traitement-de-linformation-eisti
4,"Shivaji University, Kolhapur",https://www.topuniversities.com/universities/shivaji-university-kolhapur
5,University of Kufa,https://www.topuniversities.com/universities/university-kufa
6,Aqaba University of Technology,https://www.topuniversities.com/universities/aqaba-university-technology
7,Tel Aviv University,https://www.topuniversities.com/universities/tel-aviv-university
8,Athens School of Fine Arts,https://www.topuniversities.com/universities/athens-school-fine-arts
9,University of Québec System,https://www.topuniversities.com/universities/university-quebec-system
10,Kiev National Linguistics University,https://www.topuniversities.com/universities/kiev-national-linguistics-university
1,Universidad de Córdoba - Colombia,https://www.topuniversities.com/universities/universidad-de-cordoba-colombia
2,"The University of Agriculture, Peshawar",https://www.topuniversities.com/universities/university-agriculture-peshawar
3,UNIVERSIDAD DE HUELVA,https://www.topuniversities.com/universities/universidad-de-huelva
4,University of South Bohemia in České Budějovice ,https://www.topuniversities.com/universities/university-south-bohemia-ceske-budejovice
5,Indian Institute of Technology Hyderabad (IITH),https://www.topuniversities.com/universities/indian-institute-technology-hyderabad-iith
6,Southwest University,https://www.topuniversities.com/universities/southwest-university
7,Haliç Üniversitesi,https://www.topuniversities.com/universities/halic-universitesi
8,School of Continuing and Professional Studies,https://www.topuniversities.com/universities/new-york-university-nyu/school-continuing-professional-studies
9,University of Bahri,https://www.topuniversities.com/universities/university-bahri
10,Universidad de la Costa,https://www.topuniversities.com/universities/universidad-de-la-costa
1,Bow Valley College,https://www.topuniversities.com/universities/bow-valley-college
2,Birmingham Business School,https://www.topuniversities.com/universities/university-birmingham/birmingham-business-school
3,Korkyt Ata Kyzylorda University,https://www.topuniversities.com/universities/korkyt-ata-kyzylorda-university
4,Associação Escola Superior de Propaganda e Marketing (ESPM),https://www.topuniversities.com/universities/associacao-escola-superior-de-propaganda-e-marketing-espm
5,Accademia Nazionale di Santa Cecilia,https://www.topuniversities.com/universities/accademia-nazionale-di-santa-cecilia
6,Universidade do Vale do Itajaí (UNIVALI),https://www.topuniversities.com/universities/universidade-do-vale-do-itajai-univali
7,Mahatma Jyotiba Phule Rohilakhand University,https://www.topuniversities.com/universities/mahatma-jyotiba-phule-rohilakhand-university
8,Excelia,https://www.topuniversities.com/universities/excelia
9,"École Supérieure de Commerce, ESC Chambery, Savoie",https://www.topuniversities.com/universities/ecole-superieure-de-commerce-esc-chambery-savoie
10,Universität Bremen,https://www.topuniversities.com/universities/universitat-bremen
1,Oklahoma City University,https://www.topuniversities.com/universities/oklahoma-city-university
2,Universidad de Los Andes - (ULA) Mérida,https://www.topuniversities.com/universities/universidad-de-los-andes-ula-merida
3,West Visayas State University,https://www.topuniversities.com/universities/west-visayas-state-university
4,Université de Liège,https://www.topuniversities.com/universities/universite-de-liege
5,Morrisville State College (SUNY),https://www.topuniversities.com/universities/morrisville-state-college-suny
6,California Intercontinental University,https://www.topuniversities.com/universities/california-intercontinental-university
7,Conservatoire National des Arts et Métiers (CNAM),https://www.topuniversities.com/universities/conservatoire-national-des-arts-et-metiers-cnam
8,Regent's American College London,https://www.topuniversities.com/universities/regents-university-london/regents-american-college-london
9,Private Higher Educational Establishment “Kyiv Medical University”,https://www.topuniversities.com/universities/private-higher-educational-establishment-kyiv-medical-university
10,Universidad Autónoma de Guerrero (UAGRO),https://www.topuniversities.com/universities/universidad-autonoma-de-guerrero-uagro
1,Khemis Miliana University,https://www.topuniversities.com/universities/khemis-miliana-university
2,Jiangnan University,https://www.topuniversities.com/universities/jiangnan-university
3,University Canada West,https://www.topuniversities.com/universities/university-canada-west
4,Max M. Fisher College of Business,https://www.topuniversities.com/universities/ohio-state-university/max-m-fisher-college-business
5,Universidad de Cuenca,https://www.topuniversities.com/universities/universidad-de-cuenca
6,School of Economics and management,https://www.topuniversities.com/universities/school-economics-management
7,University of Denver,https://www.topuniversities.com/universities/university-denver1
8,McDonough School of Business,https://www.topuniversities.com/universities/georgetown-university/mcdonough-school-business
9,"University of Benin, Nigeria",https://www.topuniversities.com/universities/university-benin-nigeria
10,"Universidad de Diseño, Innovación y Tecnología",https://www.topuniversities.com/universities/universidad-de-diseno-innovacion-y-tecnologia
1,Emerson College,https://www.topuniversities.com/universities/emerson-college
2,Universität Flensburg,https://www.topuniversities.com/universities/universitat-flensburg
3,Universidad Tecnológica del Centro,https://www.topuniversities.com/universities/universidad-tecnologica-del-centro
4,Universidad Católica Tecnológica del Cibao - UCATECI,https://www.topuniversities.com/universities/universidad-catolica-tecnologica-del-cibao-ucateci
5,Southern Utah University,https://www.topuniversities.com/universities/southern-utah-university
6,West Kazakhstan Engineering-Humanitarian University,https://www.topuniversities.com/universities/west-kazakhstan-engineering-humanitarian-university
7,Edinburgh Napier University,https://www.topuniversities.com/universities/edinburgh-napier-university
8,University of Sunderland,https://www.topuniversities.com/universities/university-sunderland
9,Inner Mongolia University,https://www.topuniversities.com/universities/inner-mongolia-university
10,"Jiwaji University, Gwalior",https://www.topuniversities.com/universities/jiwaji-university-gwalior
1,Huazhong University of Science and Technology,https://www.topuniversities.com/universities/huazhong-university-science-technology
2,American University of Culture and Education (AUCE),https://www.topuniversities.com/universities/american-university-culture-education-auce
3,Erasmus School of Economics,https://www.topuniversities.com/universities/erasmus-university-rotterdam/erasmus-school-economics
4,Tunghai University,https://www.topuniversities.com/universities/tunghai-university
5,Niigata University,https://www.topuniversities.com/universities/niigata-university
6,ESIEE Paris,https://www.topuniversities.com/universities/esiee-paris
7,Universidad Cuauhtémoc - Campus Guadalajara,https://www.topuniversities.com/universities/universidad-cuauhtemoc-campus-guadalajara
8,Bethel College,https://www.topuniversities.com/universities/bethel-college
9,London College of Science and Technology,https://www.topuniversities.com/universities/london-college-science-technology
10,École Européenne d'Ingénieurs en Génie des Matériaux (EEIGM),https://www.topuniversities.com/universities/ecole-europenne-dingenieurs-en-genie-des-materiaux-eeigm
1,Berner Fachhochschule,https://www.topuniversities.com/universities/berner-fachhochschule
2,University of Luxembourg,https://www.topuniversities.com/universities/university-luxembourg
3,Toyo University ,https://www.topuniversities.com/universities/toyo-university
4,"University of California, San Diego (UCSD)",https://www.topuniversities.com/universities/university-california-san-diego-ucsd
5,Angeles University Foundation,https://www.topuniversities.com/universities/angeles-university-foundation
6,Universität Flensburg,https://www.topuniversities.com/universities/universitat-flensburg
7,Universidad Estatal de Sonora,https://www.topuniversities.com/universities/universidad-estatal-de-sonora
8,Bahauddin Zakariya University ,https://www.topuniversities.com/universities/bahauddin-zakariya-university
9,Bandung Institute of Technology (ITB),https://www.topuniversities.com/universities/bandung-institute-technology-itb
10,Universidad Alberto Hurtado,https://www.topuniversities.com/universities/universidad-alberto-hurtado/universidad-alberto-hurtado
1,London School of Design & Marketing,https://www.topuniversities.com/universities/london-school-design-marketing
2,Universitas Atma Jaya Yogyakarta,https://www.topuniversities.com/universities/universitas-atma-jaya-yogyakarta
3,"University of Education, Lahore",https://www.topuniversities.com/universities/university-education-lahore
4,Universidad Industrial de Santander - UIS,https://www.topuniversities.com/universities/universidad-industrial-de-santander-uis
5,Universidad Técnica de Oruro,https://www.topuniversities.com/universities/universidad-tecnica-de-oruro
6,University of Jammu,https://www.topuniversities.com/universities/university-jammu
7,Marian University (Indiana),https://www.topuniversities.com/universities/marian-university-indiana
8,OSMANIA UNIVERSITY,https://www.topuniversities.com/universities/osmania-university
9,Jubail Industrial College,https://www.topuniversities.com/universities/jubail-industrial-college
10,Universidad Central de Chile ,https://www.topuniversities.com/universities/universidad-central-de-chile
1,Russian University of Transport,https://www.topuniversities.com/universities/russian-university-transport
2,Graduate School of Education and Psychology,https://www.topuniversities.com/universities/pepperdine-university/graduate-school-education-psychology
3,Universidad Privada del Norte,https://www.topuniversities.com/universities/universidad-privada-del-norte
4,Hodges University,https://www.topuniversities.com/universities/hodges-university
5,Bates College,https://www.topuniversities.com/universities/bates-college
6,Institut Supérieur d'Électronique de Paris (ISEP),https://www.topuniversities.com/universities/institut-superieur-delectronique-de-paris-isep
7,"Srishti Institute of Art, Design and Technology",https://www.topuniversities.com/universities/srishti-institute-art-design-technology
8,"School of Sport, Tourism and Hospitality Management",https://www.topuniversities.com/universities/temple-university/school-sport-tourism-hospitality-management
9,Universitat Jaume I,https://www.topuniversities.com/universities/universitat-jaume-i
10,VORONEZH INSTITUTE OF HIGH TECHNOLOGIES,https://www.topuniversities.com/universities/voronezh-institute-high-technologies
1,Koç University Graduate School of Business,https://www.topuniversities.com/universities/koc-university/koc-university-graduate-school-business
2,Université Pierre Mendès France - Grenoble 2,https://www.topuniversities.com/universities/universite-pierre-mendes-france-grenoble-2
3,Indonesia Institute of the Arts Yogyakarta,https://www.topuniversities.com/universities/indonesia-institute-arts-yogyakarta
4,University of Illinois at Chicago Liautaud,https://www.topuniversities.com/universities/university-illinois-chicago-liautaud
5,Central Saint Martins - University of the Arts London,https://www.topuniversities.com/universities/central-saint-martins-university-arts-london
6,St. Cloud State University,https://www.topuniversities.com/universities/st-cloud-state-university
7,Rajamangala University of Technology Thanyaburi (RMUTT),https://www.topuniversities.com/universities/rajamangala-university-technology-thanyaburi-rmutt
8,Frontier Women University,https://www.topuniversities.com/universities/frontier-women-university
9,Weatherhead School of Management,https://www.topuniversities.com/universities/case-western-reserve-university/weatherhead-school-management
10,Zhytomyr Polytechnic State University,https://www.topuniversities.com/universities/zhytomyr-polytechnic-state-university
1,University of Pittsburgh-Bradford,https://www.topuniversities.com/universities/university-pittsburgh-bradford
2,Kellstadt Graduate School of Business,https://www.topuniversities.com/universities/kellstadt-graduate-school-business
3,Valdosta State University,https://www.topuniversities.com/universities/valdosta-state-university
4,University of Evansville,https://www.topuniversities.com/universities/university-evansville
5,University of Cyprus (UCY),https://www.topuniversities.com/universities/university-cyprus-ucy
6,UCSD School of Global Policy and Strategy,https://www.topuniversities.com/universities/university-california-san-diego-ucsd/ucsd-school-global-policy-strategy
7,University of Pisa,https://www.topuniversities.com/universities/university-pisa
8,Koç University Graduate School of Business,https://www.topuniversities.com/universities/koc-university/koc-university-graduate-school-business
9,University of Galway,https://www.topuniversities.com/universities/university-galway
10,Hiroshima University,https://www.topuniversities.com/universities/hiroshima-university
1,University of Rijeka,https://www.topuniversities.com/universities/university-rijeka
2,S P Jain School of Global Management – Dubai,https://www.topuniversities.com/universities/s-p-jain-school-global-management-dubai
3,The Kellogg School of Management,https://www.topuniversities.com/universities/northwestern-university/kellogg-school-management
4,Loughborough Business School,https://www.topuniversities.com/universities/loughborough-university/loughborough-business-school
5,Uppsala University,https://www.topuniversities.com/universities/uppsala-university
6,Thomas University,https://www.topuniversities.com/universities/thomas-university
7,Ulyanovsk State University,https://www.topuniversities.com/universities/ulyanovsk-state-university
8,SVKM's Narsee Monjee Institute of Management Studies(Deemed to be University),https://www.topuniversities.com/universities/svkms-narsee-monjee-institute-management-studiesdeemed-be-university
9,Ubonratchathani Rajabhat University ,https://www.topuniversities.com/universities/ubonratchathani-rajabhat-university
10,Sookmyung Women's University ,https://www.topuniversities.com/universities/sookmyung-womens-university
1,Champlain College,https://www.topuniversities.com/universities/champlain-college
2,Universita' degli Studi del Molise,https://www.topuniversities.com/universities/universita-degli-studi-del-molise
3,Russian Institute of Theatre Arts  (GITIS),https://www.topuniversities.com/universities/russian-institute-theatre-arts-gitis
4,Universitas Negeri Padang,https://www.topuniversities.com/universities/universitas-negeri-padang
5,Ferdowsi University of Mashhad,https://www.topuniversities.com/universities/ferdowsi-university-mashhad
6,Hochschule Offenburg,https://www.topuniversities.com/universities/hochschule-offenburg
7,School of Inspired Leadership,https://www.topuniversities.com/universities/school-inspired-leadership
8,University of Bergen,https://www.topuniversities.com/universities/university-bergen
9,Flinders University,https://www.topuniversities.com/universities/flinders-university
10,University of Notre Dame,https://www.topuniversities.com/universities/university-notre-dame
1,Université La Sagesse,https://www.topuniversities.com/universities/universite-la-sagesse
2,Universidad Pedagógica Nacional Francisco Morazán (UPNFM),https://www.topuniversities.com/universities/universidad-pedagogica-nacional-francisco-morazan-upnfm
3,Chitkara University,https://www.topuniversities.com/universities/chitkara-university
4,Bond School of Business,https://www.topuniversities.com/universities/bond-university/bond-school-business
5,Ufa State Petroleum Technological University,https://www.topuniversities.com/universities/ufa-state-petroleum-technological-university
6,Université Paris-Est Créteil Val de Marne,https://www.topuniversities.com/universities/universite-paris-est-creteil-val-de-marne
7,Russian-Armenian University (RAU),https://www.topuniversities.com/universities/russian-armenian-university
8,Justus-Liebig-University Giessen,https://www.topuniversities.com/universities/justus-liebig-university-giessen
9,Dumlupinar Üniversitesi,https://www.topuniversities.com/universities/dumlupinar-universitesi
10,Tishreen University,https://www.topuniversities.com/universities/tishreen-university
1,Morrisville State College (SUNY),https://www.topuniversities.com/universities/morrisville-state-college-suny
2,Universidad Panamericana de Guatemala,https://www.topuniversities.com/universities/universidad-panamericana-de-guatemala
3,Universidade Salvador (UNIFACS),https://www.topuniversities.com/universities/universidade-salvador-unifacs
4,Escuela Superior Politecnica de Chimborazo (ESPOCH),https://www.topuniversities.com/universities/escuela-superior-politecnica-de-chimborazo-espoch
5,Texas Tech University,https://www.topuniversities.com/universities/texas-tech-university
6,University of Rzeszów,https://www.topuniversities.com/universities/university-rzeszow
7,Taiyuan University of Technology,https://www.topuniversities.com/universities/taiyuan-university-technology
8,MINES Saint-Etienne,https://www.topuniversities.com/universities/mines-saint-etienne
9,Institute of International Education,https://www.topuniversities.com/universities/institute-international-education
10,Almaty Technological University,https://www.topuniversities.com/universities/almaty-technological-university
1,Beihang University (former BUAA),https://www.topuniversities.com/universities/beihang-university-former-buaa
2,Zhetysu University named after Ilyas Zhansugurov,https://www.topuniversities.com/universities/zhetysu-state-university-named-after-ilyas-zhansugurov
3,Princess Sumaya University for Technology,https://www.topuniversities.com/universities/princess-sumaya-university-technology
4,Kochi University of Technology (KUT),https://www.topuniversities.com/universities/kochi-university-technology-kut
5,Fayoum University,https://www.topuniversities.com/universities/fayoum-university
6,University of Tobruk,https://www.topuniversities.com/universities/university-tobruk
7,University Centre of Maghnia,https://www.topuniversities.com/universities/university-centre-maghnia
8,Vetsuisse Faculty Bern and Zurich,https://www.topuniversities.com/universities/vetsuisse-faculty-bern-zurich
9,Conservatoire national supérieur d’art dramatique de Paris (CNSAD),https://www.topuniversities.com/universities/conservatoire-national-superieur-dart-dramatique-de-paris-cnsad
10,Minin Nizhny Novgorod State Pedagogical University,https://www.topuniversities.com/universities/minin-nizhny-novgorod-state-pedagogical-university
1,CW International Education,https://www.topuniversities.com/universities/cw-international-education
2,Nottingham Business School,https://www.topuniversities.com/universities/nottingham-trent-university/nottingham-business-school
3,Knowledge University,https://www.topuniversities.com/universities/knowledge-university
4,New York Institute of Technology,https://www.topuniversities.com/universities/new-york-institute-technology
5,University of the Incarnate Word,https://www.topuniversities.com/universities/university-incarnate-word
6,Université du Québec,https://www.topuniversities.com/universities/universite-du-quebec
7,Nantes Université,https://www.topuniversities.com/universities/nantes-universite
8,Universität Regensburg,https://www.topuniversities.com/universities/universitat-regensburg
9,Indian Institute of Technology Madras (IITM),https://www.topuniversities.com/universities/indian-institute-technology-madras-iitm
10,Synergy University,https://www.topuniversities.com/universities/synergy-university
1,Shaanxi Normal University,https://www.topuniversities.com/universities/shaanxi-normal-university
2,Voronezh State Medical Academy named after N.N. Burdenko,https://www.topuniversities.com/universities/voronezh-state-medical-academy-named-after-nn-burdenko
3,Osaka Kyoiku University,https://www.topuniversities.com/universities/osaka-kyoiku-university
4,Medical College of Wisconsin,https://www.topuniversities.com/universities/medical-college-wisconsin
5,École Nationale Supérieure de Chimie de Lille,https://www.topuniversities.com/universities/ecole-nationale-superieure-de-chimie-de-lille
6,Kyoto Institute of Technology,https://www.topuniversities.com/universities/kyoto-institute-technology
7,Indian School of Business,https://www.topuniversities.com/universities/indian-school-business
8,Mogilev State A. Kuleshov University,https://www.topuniversities.com/universities/mogilev-state-kuleshov-university
9,St Lawrence University,https://www.topuniversities.com/universities/st-lawrence-university
10,University of Gujrat,https://www.topuniversities.com/universities/university-gujrat
1,University of Alkafeel,https://www.topuniversities.com/universities/university-alkafeel
2,"University of Salford, Salford Business School",https://www.topuniversities.com/universities/university-salford/university-salford-salford-business-school
3,DeVry University ,https://www.topuniversities.com/universities/devry-university
4,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,https://www.topuniversities.com/universities/indian-institute-information-technology-design-manufacturing-kancheepuram
5,Kogakuin University of Technology and Engineering,https://www.topuniversities.com/universities/kogakuin-university-technology-engineering
6,Medical University of South Carolina,https://www.topuniversities.com/universities/medical-university-south-carolina
7,Imam Abdulrahman Bin Faisal University (IAU),https://www.topuniversities.com/universities/imam-abdulrahman-bin-faisal-university-iau
8,W. P. Carey School of Business,https://www.topuniversities.com/universities/arizona-state-university/w-p-carey-school-business
9,UNIVERSITAS MEDAN AREA,https://www.topuniversities.com/universities/universitas-medan-area
10,ESCI-UPF International Business,https://www.topuniversities.com/universities/esci-upf-international-business
1,Catawba College,https://www.topuniversities.com/universities/catawba-college
2,Kelley School of Business,https://www.topuniversities.com/universities/indiana-university-bloomington/kelley-school-business
3,Institute of Technology Tralee,https://www.topuniversities.com/universities/institute-technology-tralee
4,Istanbul Sabahattin Zaim University,https://www.topuniversities.com/universities/istanbul-sabahattin-zaim-university
5,Analysis Institute of Management,https://www.topuniversities.com/universities/analysis-institute-management
6,Indiana Tech,https://www.topuniversities.com/universities/indiana-tech
7,CESINE Design & Business School,https://www.topuniversities.com/universities/cesine-design-business-school
8,Thompson Rivers University,https://www.topuniversities.com/universities/thompson-rivers-university
9,Nara Women's University,https://www.topuniversities.com/universities/nara-womens-university
10,"University of California, Irvine ",https://www.topuniversities.com/universities/university-california-irvine-0
1,Universidad del Norte ,https://www.topuniversities.com/universities/universidad-del-norte
2,Tampere University of Technology ,https://www.topuniversities.com/universities/tampere-university-technology
3,Universitas Muhammadiyah Yogyakarta,https://www.topuniversities.com/universities/universitas-muhammadiyah-yogyakarta-0
4,Leeds Art University,https://www.topuniversities.com/universities/leeds-college-art
5,Georgia Regents University,https://www.topuniversities.com/universities/georgia-regents-university
6,Khemis Miliana University,https://www.topuniversities.com/universities/khemis-miliana-university
7,Geneva School of Diplomacy & International Relations,https://www.topuniversities.com/universities/geneva-school-diplomacy-international-relations
8,Kristianstad University ,https://www.topuniversities.com/universities/kristianstad-university
9,Universite Catholique de Lille,https://www.topuniversities.com/universities/universite-catholique-de-lille
10,Sports Management School (SMS) - Groupe EDC,https://www.topuniversities.com/universities/sports-management-school-sms-groupe-edc
1,Zicklin School of Business,https://www.topuniversities.com/universities/baruch-college/zicklin-school-business
2,Hamline University,https://www.topuniversities.com/universities/hamline-university
3,Macromedia University of Applied Sciences ,https://www.topuniversities.com/universities/macromedia-university-applied-sciences
4,EMBA-Global Asia,https://www.topuniversities.com/universities/emba-global-asia
5,Babes-Bolyai University,https://www.topuniversities.com/universities/babes-bolyai-university
6,Tomsk State University,https://www.topuniversities.com/universities/tomsk-state-university
7,Université de Bretagne Occidentale ,https://www.topuniversities.com/universities/universite-de-bretagne-occidentale-ubo
8,American University of Kuwait,https://www.topuniversities.com/universities/american-university-kuwait
9,Universidad Nacional de San Martín (UNSAM),https://www.topuniversities.com/universities/universidad-nacional-de-san-martin-unsam
10,University of the Aegean,https://www.topuniversities.com/universities/university-aegean
1,Wroclaw University of Economics ,https://www.topuniversities.com/universities/wroclaw-university-economics
2,Eurasia International University,https://www.topuniversities.com/universities/eurasia-international-university
3,Graduate School of Business Administration,https://www.topuniversities.com/universities/lomonosov-moscow-state-university/graduate-school-business-administration
4,State Academic University for the Humanities (GAUGN),https://www.topuniversities.com/universities/state-academic-university-humanities-gaugn
5,Universidad Nacional de Lujan,https://www.topuniversities.com/universities/universidad-nacional-de-lujan
6,National University ,https://www.topuniversities.com/universities/national-university-yuri-kondratyuk-poltava-polytechnic
7,SUAN SUNANDHA RAJABHAT UNIVERSITY,https://www.topuniversities.com/universities/suan-sunandha-rajabhat-university
8,NEWTON University,https://www.topuniversities.com/universities/newton-university
9,Indian Institute of Technology Roorkee (IITR),https://www.topuniversities.com/universities/indian-institute-technology-roorkee-iitr
10,KEDGE Business School,https://www.topuniversities.com/universities/kedge-business-school
1,Chirchik State Pedagogical University,https://www.topuniversities.com/universities/chirchik-state-pedagogical-university
2,Charles University,https://www.topuniversities.com/universities/charles-university
3,CUNY Brooklyn College,https://www.topuniversities.com/universities/brooklyn-college-cuny
4,Southern Methodist University,https://www.topuniversities.com/universities/southern-methodist-university
5,Institut National des Sciences Appliquées de Lyon (INSA),https://www.topuniversities.com/universities/institut-national-des-sciences-appliquees-de-lyon-insa
6,"University of Wales, Lampeter",https://www.topuniversities.com/universities/university-wales-lampeter
7,TU Dortmund University,https://www.topuniversities.com/universities/tu-dortmund-university
8,Kochi University,https://www.topuniversities.com/universities/kochi-university
9,National University - California,https://www.topuniversities.com/universities/national-university-california
10,RMIT International University Vietnam,https://www.topuniversities.com/universities/rmit-international-university-vietnam
1,Tokyo Kasei University,https://www.topuniversities.com/universities/tokyo-kasei-university
2,ESEO Grande École d'Ingénieurs Généralistes,https://www.topuniversities.com/universities/eseo-grande-ecole-dingenieurs-generalistes
3,Kingston Business School,https://www.topuniversities.com/universities/kingston-university-london/kingston-business-school
4,Telemark University College,https://www.topuniversities.com/universities/telemark-university-college
5,Presidio Graduate School,https://www.topuniversities.com/universities/presidio-graduate-school
6,Al-Qalam University College,https://www.topuniversities.com/universities/al-qalam-university-college
7,National University of Tainan,https://www.topuniversities.com/universities/national-university-tainan
8,Mirpur University of Science and Technology (MUST),https://www.topuniversities.com/universities/mirpur-university-science-technology-must
9,Technische Fachhochschule Berlin,https://www.topuniversities.com/universities/technische-fachhochschule-berlin
10,Musashino University,https://www.topuniversities.com/universities/musashino-university
1,Brandenburgische Technische Universität Cottbus,https://www.topuniversities.com/universities/brandenburgische-technische-universitat-cottbus
2,UCFB x GIS,https://www.topuniversities.com/universities/ucfb-x-gis
3,The Moscow School of Social and Economic Sciences MSSES - Shaninka,https://www.topuniversities.com/universities/moscow-school-social-economic-sciences-msses-shaninka
4,International University of Monaco,https://www.topuniversities.com/universities/international-university-monaco
5,Hampton University,https://www.topuniversities.com/universities/hampton-university
6,Globe Business College Munich,https://www.topuniversities.com/universities/globe-business-college-munich
7,Università degli Studi dell'Insubria,https://www.topuniversities.com/universities/universita-degli-studi-dellinsubria
8,University of Europe for Applied Sciences,https://www.topuniversities.com/universities/university-europe-applied-sciences
9,Suliman S. Olayan School of Business,https://www.topuniversities.com/universities/american-university-beirut-aub/suliman-s-olayan-school-business
10,Carleton University,https://www.topuniversities.com/universities/carleton-university
1,Salesian Pontifical University,https://www.topuniversities.com/universities/salesian-pontifical-university
2,The City College of New York,https://www.topuniversities.com/universities/city-college-new-york
3,Paris School of Economics ,https://www.topuniversities.com/universities/paris-school-economics
4,Rome Business School,https://www.topuniversities.com/universities/rome-business-school
5,Gujarat University,https://www.topuniversities.com/universities/gujarat-university
6,Tomsk State University of Control Systems and Radioelectronics,https://www.topuniversities.com/universities/tomsk-state-university-control-systems-radioelectronics
7,Mapúa University,https://www.topuniversities.com/universities/mapua-university
8,Växjö University,https://www.topuniversities.com/universities/vaxjo-university
9,School of Communication,https://www.topuniversities.com/universities/school-communication-public-affairs
10,Universiti Malaya (UM),https://www.topuniversities.com/universities/universiti-malaya-um
1,Centennial College,https://www.topuniversities.com/universities/centennial-college
2,Goce Delchev University,https://www.topuniversities.com/universities/goce-delchev-university
3,Tata Institute of Social Sciences,https://www.topuniversities.com/universities/tata-institute-social-sciences
4,Dostoevsky Omsk State University,https://www.topuniversities.com/universities/dostoevsky-omsk-state-university
5,Shanghai Normal University,https://www.topuniversities.com/universities/shanghai-normal-university
6,University of Skövde,https://www.topuniversities.com/universities/university-skovde
7,Government College University,https://www.topuniversities.com/universities/government-college-university
8,VORONEZH INSTITUTE OF HIGH TECHNOLOGIES,https://www.topuniversities.com/universities/voronezh-institute-high-technologies
9,Faculty of Human Sciences - Universidade Catolica Portuguesa,https://www.topuniversities.com/universities/faculty-human-sciences-universidade-catolica-portuguesa
10,Sindh Agriculture University,https://www.topuniversities.com/universities/sindh-agriculture-university
1,Korea University,https://www.topuniversities.com/universities/korea-university
2,Palestine Polytechnic University,https://www.topuniversities.com/universities/palestine-polytechnic-university
3,LASALLE College of the Arts,https://www.topuniversities.com/universities/lasalle-college-arts
4,Ducere,https://www.topuniversities.com/universities/ducere
