No.,University,URL
8,Semey Medical University,https://www.topuniversities.com/universities/semey-medical-university
9,"University of the West Indies at Cave Hill, Barbados",https://www.topuniversities.com/universities/university-west-indies-cave-hill-barbados
10,Faculty of Administrative & Financial Sciences,https://www.topuniversities.com/universities/university-petra/faculty-administrative-financial-sciences
1,Universiti Sains Islam Malaysia,https://www.topuniversities.com/universities/universiti-sains-islam-malaysia
2,Novosibirsk State University,https://www.topuniversities.com/universities/novosibirsk-state-university
3,Far East University,https://www.topuniversities.com/universities/far-east-university
4,Brock University,https://www.topuniversities.com/universities/brock-university
5,Xavier University ,https://www.topuniversities.com/universities/xavier-university
6,University of Bengkulu,https://www.topuniversities.com/universities/university-bengkulu
7,Duksung Women's University,https://www.topuniversities.com/universities/duksung-womens-university
8,"University of Modern Sciences, Yemen",https://www.topuniversities.com/universities/university-modern-sciences-yemen
9,Donetsk National University of Economics and Trade named after Mykhailo Tugan-Baranovsky (DonNUET),https://www.topuniversities.com/universities/donetsk-national-university-economics-trade-named-after-mykhailo-tugan-baranovsky-donnuet
10,Università degli studi Guglielmo Marconi,https://www.topuniversities.com/universities/universita-degli-studi-guglielmo-marconi
1,Ducere,https://www.topuniversities.com/universities/ducere
2,University of Cape Town Graduate School of Business,https://www.topuniversities.com/universities/university-cape-town/university-cape-town-graduate-school-business
3,Notre Dame University-Louaize NDU,https://www.topuniversities.com/universities/notre-dame-university-louaize-ndu
4,Telecom Paris,https://www.topuniversities.com/universities/telecom-paris
5,University of Texas Dallas,https://www.topuniversities.com/universities/university-texas-dallas
6,Rhodes College,https://www.topuniversities.com/universities/rhodes-college
7,Free University of Tbilisi,https://www.topuniversities.com/universities/free-university-tbilisi
8,Universitas Syiah Kuala,https://www.topuniversities.com/universities/universitas-syiah-kuala
9,California State University Northridge ,https://www.topuniversities.com/universities/california-state-university-northridge
10,ANDHRA UNIVERSITY,https://www.topuniversities.com/universities/andhra-university
1,Kyrgyz National University named after Jusup Balasagyn,https://www.topuniversities.com/universities/kyrgyz-national-university-named-after-jusup-balasagyn
2,Dongduk Women's University,https://www.topuniversities.com/universities/dongduk-womens-university
3,RAMAIAH MEDICAL COLLEGE (RMC),https://www.topuniversities.com/universities/ramaiah-medical-college-rmc
4,Chang Gung University,https://www.topuniversities.com/universities/chang-gung-university
5,Cazenovia College,https://www.topuniversities.com/universities/cazenovia-college
6,Sekolah Tinggi Seni Indonesia (STSI) Bandung,https://www.topuniversities.com/universities/sekolah-tinggi-seni-indonesia-stsi-bandung
7,City University of Science and Information Technology Peshawar,https://www.topuniversities.com/universities/city-university-science-information-technology-peshawar
8,Biliran Province State University,https://www.topuniversities.com/universities/biliran-province-state-university
9,University of Ioannina,https://www.topuniversities.com/universities/university-ioannina
10,Hochschule Fresenius,https://www.topuniversities.com/universities/hochschule-fresenius
1,Kharkiv National University of Internal Affairs,https://www.topuniversities.com/universities/kharkiv-national-university-internal-affairs
2,University of Pisa,https://www.topuniversities.com/universities/university-pisa
3,Hokkaido University,https://www.topuniversities.com/universities/hokkaido-university
4,Academy of Fine Arts in Warsaw,https://www.topuniversities.com/universities/academy-fine-arts-warsaw
5,Universidade Veiga de Almeida,https://www.topuniversities.com/universities/universidade-veiga-de-almeida
6,Globe Business College Munich,https://www.topuniversities.com/universities/globe-business-college-munich
7,University of South Carolina,https://www.topuniversities.com/universities/university-south-carolina
8,Pontifícia Universidade Católica do Rio de Janeiro,https://www.topuniversities.com/universities/pontificia-universidade-catolica-do-rio-de-janeiro
9,Université Rennes 2 - Haute Bretagne,https://www.topuniversities.com/universities/universite-rennes-2-haute-bretagne
10,University of Guelph,https://www.topuniversities.com/universities/university-guelph
1,Trident University International,https://www.topuniversities.com/universities/trident-university-international
2,University of Warmia and Mazury in Olsztyn,https://www.topuniversities.com/universities/university-warmia-mazury-olsztyn
3,The Catholic University of Korea ,https://www.topuniversities.com/universities/catholic-university-korea
4,UNIVERSITATEA TEHNICA DE CONSTRUCTII BUCURESTI,https://www.topuniversities.com/universities/technical-university-civil-engineering-bucharest
5,Wisconsin School of Business,https://www.topuniversities.com/universities/university-wisconsin-madison/wisconsin-school-business
6,D’Amore-McKim School of Business,https://www.topuniversities.com/universities/northeastern-university/damore-mckim-school-business
7,Lincoln University,https://www.topuniversities.com/universities/lincoln-university
8,Universität für Bodenkultur Wien,https://www.topuniversities.com/universities/universitat-fur-bodenkultur-wien
9,Non-profit joint-stock company Shakarim University,https://www.topuniversities.com/universities/non-profit-joint-stock-company-shakarim-university
10,Edinburgh College of Art (ECA),https://www.topuniversities.com/universities/edinburgh-college-art-eca
1,Halmstad University,https://www.topuniversities.com/universities/halmstad-university
2,Montana Tech,https://www.topuniversities.com/universities/montana-tech
3,Qingdao Technological University Qindao College,https://www.topuniversities.com/universities/qingdao-technological-university-qindao-college
4,Kyiv National University of Construction and Architecture (KNUCA),https://www.topuniversities.com/universities/kyiv-national-university-construction-architecture-knuca
5,University of New Hampshire,https://www.topuniversities.com/universities/university-new-hampshire
6,Kyoto Seika University,https://www.topuniversities.com/universities/kyoto-seika-university
7,Columbia University,https://www.topuniversities.com/universities/columbia-university
8,Brigham Young University - Idaho,https://www.topuniversities.com/universities/brigham-young-university-idaho
9,"Université  de Technologie, Troyes (UTT)",https://www.topuniversities.com/universities/universite-de-technologie-troyes-utt
10,The University of Texas Health Science Center at Houston,https://www.topuniversities.com/universities/university-texas-health-science-center-houston
1,Université de Fribourg,https://www.topuniversities.com/universities/universite-de-fribourg
2,The Wharton School,https://www.topuniversities.com/universities/university-pennsylvania/wharton-school
3,Vancouver Film School,https://www.topuniversities.com/universities/vancouver-film-school
4,Government College Women University Sialkot,https://www.topuniversities.com/universities/government-college-women-university-sialkot
5,Syracuse University - School of Information Studies,https://www.topuniversities.com/universities/syracuse-university/syracuse-university-school-information-studies
6,New Bulgarian University,https://www.topuniversities.com/universities/new-bulgarian-university
7,University of Bradford,https://www.topuniversities.com/universities/university-bradford/university-bradford
8,Western Washington University ,https://www.topuniversities.com/universities/western-washington-university
9,Colorado Christian University,https://www.topuniversities.com/universities/colorado-christian-university
10,National Pingtung University of Science and Technology,https://www.topuniversities.com/universities/national-pingtung-university-science-technology
1,Sharda University,https://www.topuniversities.com/universities/sharda-university
2,UC Berkeley Master of Engineering,https://www.topuniversities.com/universities/university-california-berkeley-ucb/uc-berkeley-master-engineering
3,Universidad de Ibagué,https://www.topuniversities.com/universities/universidad-de-ibague
4,University of Tasmania,https://www.topuniversities.com/universities/university-tasmania
5,The University of Western Australia's Business School,https://www.topuniversities.com/universities/university-western-australia/university-western-australias-business-school
6,RUFA - Rome University of Fine Arts,https://www.topuniversities.com/universities/rufa-rome-university-fine-arts
7,University of Washington,https://www.topuniversities.com/universities/university-washington
8,Universitas Ciputra Surabaya,https://www.topuniversities.com/universities/universitas-ciputra-surabaya
9,Ca' Foscari University of Venice ,https://www.topuniversities.com/universities/ca-foscari-university-venice
10,National University of Modern Languages (NUML),https://www.topuniversities.com/universities/national-university-modern-languages-numl
1,"University of Québec, Chicoutimi",https://www.topuniversities.com/universities/university-quebec-chicoutimi
2,Taylor Institute at Franklin Switzerland,https://www.topuniversities.com/universities/taylor-institute-franklin-switzerland
3,American University of Technology,https://www.topuniversities.com/universities/american-university-technology
4,Université Toulouse 1 Capitole,https://www.topuniversities.com/universities/universite-toulouse-1-capitole
5,Harvard Business School,https://www.topuniversities.com/universities/harvard-university/harvard-business-school
6,Excelia,https://www.topuniversities.com/universities/excelia
7,Takshashila University,https://www.topuniversities.com/universities/takshashila-university
8,Karunya Institute of Technology and Sciences - Deemed to be University,https://www.topuniversities.com/universities/karunya-institute-technology-sciences
9,Texas A&M University - Corpus Christi,https://www.topuniversities.com/universities/texas-am-university-corpus-christi
10,RELIZANE UNIVERSITY,https://www.topuniversities.com/universities/relizane-university
1,Stevens Institute of Technology - School of Business,https://www.topuniversities.com/universities/stevens-institute-technology/stevens-institute-technology-school-business
2,University of Pittsburgh,https://www.topuniversities.com/universities/university-pittsburgh
3,University of Science and Technology (UST),https://www.topuniversities.com/universities/university-science-technology-ust
4,Flinders University,https://www.topuniversities.com/universities/flinders-university
5,International Graduate Center - Hochschule Bremen,https://www.topuniversities.com/universities/international-graduate-center-hochschule-bremen
6,Southern Utah University,https://www.topuniversities.com/universities/southern-utah-university
7,University of Cassino and Southern Lazio,https://www.topuniversities.com/universities/universita-degli-studi-di-cassino
8,Siberian State Medical University ,https://www.topuniversities.com/universities/siberian-state-medical-university
9,Vetsuisse Faculty Bern and Zurich,https://www.topuniversities.com/universities/vetsuisse-faculty-bern-zurich
10,Zagazig University,https://www.topuniversities.com/universities/zagazig-university
1,Russian Institute of Theatre Arts  (GITIS),https://www.topuniversities.com/universities/russian-institute-theatre-arts-gitis
2,Catawba College,https://www.topuniversities.com/universities/catawba-college
3,Universia Perú,https://www.topuniversities.com/universities/universia-peru
4,Kazakh-British Technical University,https://www.topuniversities.com/universities/kazakh-british-technical-university
5,Universitas Dian Nuswantoro,https://www.topuniversities.com/universities/universitas-dian-nuswantoro
6,Franklin University Switzerland,https://www.topuniversities.com/universities/franklin-university-switzerland-0
7,Benedictine University,https://www.topuniversities.com/universities/benedictine-university
8,College of Idaho,https://www.topuniversities.com/universities/college-idaho
9,INSA Business School,https://www.topuniversities.com/universities/insa-business-school
10,University of Tuzla,https://www.topuniversities.com/universities/university-tuzla
1,"National Institute of Technology, Tiruchirappalli",https://www.topuniversities.com/universities/national-institute-technology-tiruchirappalli
2,SVKM's Narsee Monjee Institute of Management Studies(Deemed to be University),https://www.topuniversities.com/universities/svkms-narsee-monjee-institute-management-studiesdeemed-be-university
3,University of Nevada - Las Vegas,https://www.topuniversities.com/universities/university-nevada-las-vegas
4,University of Fairfax,https://www.topuniversities.com/universities/university-fairfax
5,University of Nebrija,https://www.topuniversities.com/universities/university-nebrija
6,"The University of Agriculture, Peshawar",https://www.topuniversities.com/universities/university-agriculture-peshawar
7,Ionian University,https://www.topuniversities.com/universities/ionian-university
8,University of M'Hamed Bougara Boumerdes,https://www.topuniversities.com/universities/university-mhamed-bougara-boumerdes
9,Rutgers Business School - Newark and New Brunswick,https://www.topuniversities.com/universities/rutgers-university-new-brunswick/rutgers-business-school-newark-new-brunswick
10,Collegium Humanum-Warsaw Management University,https://www.topuniversities.com/universities/collegium-humanum-warsaw-management-university
1,Tarlac State University,https://www.topuniversities.com/universities/tarlac-state-university
2,Dicle Üniversitesi,https://www.topuniversities.com/universities/dicle-universitesi
3,Stanford Graduate School of Business,https://www.topuniversities.com/universities/stanford-university/stanford-graduate-school-business
4,Sang Ji University ,https://www.topuniversities.com/universities/sang-ji-university
5,"Business School, Universidad EAFIT",https://www.topuniversities.com/universities/universidad-eafit/business-school-universidad-eafit
6,Universidad Autónoma de Nuevo León,https://www.topuniversities.com/universities/universidad-autonoma-de-nuevo-leon
7,Franklin University Switzerland,https://www.topuniversities.com/universities/franklin-university-switzerland-0
8,College of Business,https://www.topuniversities.com/universities/florida-atlantic-university-boca-raton/college-business
9,Togliatti State University,https://www.topuniversities.com/universities/togliatti-state-university
10,Saba University School of Medicine,https://www.topuniversities.com/universities/saba-university-school-medicine
1,Universidade Federal de Alagoas ,https://www.topuniversities.com/universities/universidade-federal-de-alagoas
2,The Royal Central School of Speech and Drama,https://www.topuniversities.com/universities/royal-central-school-speech-drama
3,ESSCA School of Management,https://www.topuniversities.com/universities/essca-school-management
4,Shanghai Maritime University,https://www.topuniversities.com/universities/shanghai-maritime-university
5,Benedictine University,https://www.topuniversities.com/universities/benedictine-university
6,Universidad de Carabobo,https://www.topuniversities.com/universities/universidad-de-carabobo
7,Norwegian Academy of Music,https://www.topuniversities.com/universities/norwegian-academy-music
8,Universidad de Castilla-La Mancha,https://www.topuniversities.com/universities/universidad-de-castilla-la-mancha
9,SAIT Polytechnic - School of Hospitality and Tourism,https://www.topuniversities.com/universities/sait-polytechnic-school-hospitality-tourism
10,Police Academy of the Czech Republic,https://www.topuniversities.com/universities/police-academy-czech-republic
1,WHU Otto Beisheim School of Management,https://www.topuniversities.com/universities/whu-otto-beisheim-school-management/whu-otto-beisheim-school-management
2,The National University of Ostroh Academy ,https://www.topuniversities.com/universities/national-university-ostroh-academy
3,Clark Atlanta University,https://www.topuniversities.com/universities/clark-atlanta-university
4,Universidad Militar Nueva Granada,https://www.topuniversities.com/universities/universidad-militar-nueva-granada
5,Universidad Simón Bolívar (Colombia),https://www.topuniversities.com/universities/universidad-simon-bolivar-colombia
6,Guru Gobind Singh Indraprastha University,https://www.topuniversities.com/universities/guru-gobind-singh-indraprastha-university
7,Rajalakshmi School of Business,https://www.topuniversities.com/universities/rajalakshmi-school-business
8,"Symbiosis Institute of Business Management, Pune (SIBM Pune)",https://www.topuniversities.com/universities/symbiosis-international-deemed-university/symbiosis-institute-business-management-pune-sibm-pune
9,"Department of Accounting, Finance and Economics",https://www.topuniversities.com/universities/griffith-university/department-accounting-finance-economics
10,Universidad Alberto Hurtado,https://www.topuniversities.com/universities/universidad-alberto-hurtado/universidad-alberto-hurtado
1,Dalhousie University Business School,https://www.topuniversities.com/universities/dalhousie-university/dalhousie-university-business-school
2, University of Dundee,https://www.topuniversities.com/universities/university-dundee
3,"Academy of Economics, Law and Humanities",https://www.topuniversities.com/universities/academy-economics-law-humanities
4,Brown University,https://www.topuniversities.com/universities/brown-university
5,École Nationale Supérieure de Géologie (ENSG),https://www.topuniversities.com/universities/ecole-nationale-superieure-de-geologie-ensg
6,Moscow State Conservatory P. I. Tchaikovsky,https://www.topuniversities.com/universities/moscow-state-conservatory-p-i-tchaikovsky
7,JCA London Fashion Academy,https://www.topuniversities.com/universities/jca-london-fashion-academy
8,Aston University,https://www.topuniversities.com/universities/aston-university
9,Institut Teknologi Nasional Bandung (ITENAS Bandung),https://www.topuniversities.com/universities/institut-teknologi-nasional-bandung-itenas-bandung
10,Swiss Institute for Management and Hospitality (SWISS IM&H),https://www.topuniversities.com/universities/swiss-institute-management-hospitality-swiss-imh
1,Cardiff Business School,https://www.topuniversities.com/universities/cardiff-university/cardiff-business-school
2,Academy of Economic Studies of Moldova,https://www.topuniversities.com/universities/academy-economic-studies-moldova
3,Benjamin N. Cardozo School of Law,https://www.topuniversities.com/universities/benjamin-n-cardozo-school-law
4,University of Ibb,https://www.topuniversities.com/universities/university-ibb
5,University of Laghouat,https://www.topuniversities.com/universities/university-laghouat
6,University of Pennsylvania,https://www.topuniversities.com/universities/university-pennsylvania
7,Tashkent State Transport University,https://www.topuniversities.com/universities/tashkent-state-transport-university
8,Ming Chuan University,https://www.topuniversities.com/universities/ming-chuan-university
9,American University of Paris (AUP),https://www.topuniversities.com/universities/american-university-paris-aup
10,St Catherine University,https://www.topuniversities.com/universities/st-catherine-university
1,Kohat University of Science &Technology,https://www.topuniversities.com/universities/kohat-university-science-technology
2,Belmont University,https://www.topuniversities.com/universities/belmont-university
3,University of Khartoum,https://www.topuniversities.com/universities/university-khartoum
4,University of Manouba,https://www.topuniversities.com/universities/university-manouba
5,Frederick S. Pardee School of Global Studies,https://www.topuniversities.com/universities/boston-university/frederick-s-pardee-school-global-studies
6,Universidad Politécnica Salesiana,https://www.topuniversities.com/universities/universidad-politecnica-salesiana
7,Ursinus College,https://www.topuniversities.com/universities/ursinus-college
