No.,University,URL
2,Pontifícia Universidade Católica de Campinas,https://www.topuniversities.com/universities/pontificia-universidade-catolica-de-campinas
3,Universiti Islam Sultan Sharif Ali,https://www.topuniversities.com/universities/universiti-islam-sultan-sharif-ali
4,Applied Science Private University - Jordan,https://www.topuniversities.com/universities/applied-science-private-university-jordan
5,tt1,https://www.topuniversities.com/universities/tt1
6,Saba University School of Medicine,https://www.topuniversities.com/universities/saba-university-school-medicine
7,Indian Institute of Technology Hyderabad (IITH),https://www.topuniversities.com/universities/indian-institute-technology-hyderabad-iith
8,State Tourism and Hotel Management School (SSAT),https://www.topuniversities.com/universities/state-tourism-hotel-management-school-ssat
9,ESMOD,https://www.topuniversities.com/universities/esmod
10,Lehigh University,https://www.topuniversities.com/universities/lehigh-university
1,Skidmore College,https://www.topuniversities.com/universities/skidmore-college
2,Khulna University of Engineering and Technology,https://www.topuniversities.com/universities/khulna-university-engineering-technology
3,Istanbul Şehir University,https://www.topuniversities.com/universities/istanbul-sehir-university
4,Saint Joseph's College-New York,https://www.topuniversities.com/universities/saint-josephs-college-new-york
5,Universitas Darussalam Gontor,https://www.topuniversities.com/universities/universitas-darussalam-gontor
6,Rutgers University–Camden,https://www.topuniversities.com/universities/rutgers-university-camden
7,University of Shanghai for Science and Technology,https://www.topuniversities.com/universities/university-shanghai-science-technology
8,UNIVERSIDAD NACIONAL DE TRES DE FEBRERO,https://www.topuniversities.com/universities/universidad-nacional-de-tres-de-febrero
9,"Academy of Economics, Law and Humanities",https://www.topuniversities.com/universities/academy-economics-law-humanities
10,Nanchang University,https://www.topuniversities.com/universities/nanchang-university
1,Azerbaijan State Pedagogical University,https://www.topuniversities.com/universities/azerbaijan-state-pedagogical-university
2,Max Stern Academic College of Emek Yezreel,https://www.topuniversities.com/universities/max-stern-academic-college-emek-yezreel
3,World University of Bangladesh (WUB),https://www.topuniversities.com/universities/world-university-bangladesh-wub
4,EIT InnoEnergy Master School,https://www.topuniversities.com/universities/innoenergy-master-school
5,Heller School for Social Policy and Management,https://www.topuniversities.com/universities/heller-school-social-policy-management
6,The Hubert Kairuki Memorial University,https://www.topuniversities.com/universities/hubert-kairuki-memorial-university
7,Michigan Ross School of Business,https://www.topuniversities.com/universities/university-michigan-ann-arbor/michigan-ross-school-business
8,Amsterdam Business School,https://www.topuniversities.com/universities/university-amsterdam/amsterdam-business-school
9,University Center of Aflou,https://www.topuniversities.com/universities/university-center-aflou
10,Liaquat University of Medical & Health Sciences,https://www.topuniversities.com/universities/liaquat-university-medical-health-sciences
1,University of Southern Caribbean,https://www.topuniversities.com/universities/university-southern-caribbean
2,"Griffith University, Office for Research",https://www.topuniversities.com/universities/griffith-university/griffith-university-office-research
3,Saitama University,https://www.topuniversities.com/universities/saitama-university
4,Universita' degli Studi dell'Aquila,https://www.topuniversities.com/universities/universita-degli-studi-dellaquila
5,Jabir ibn Hayyan Medical University,https://www.topuniversities.com/universities/jabir-ibn-hayyan-medical-university
6,Warsaw University of Technology,https://www.topuniversities.com/universities/warsaw-university-technology
7,Tilburg School of Economics & Management,https://www.topuniversities.com/universities/tilburg-university/tilburg-school-economics-management
8,International Relations Office,https://www.topuniversities.com/universities/kaist-korea-advanced-institute-science-technology/international-relations-office
9,Galatasaray University,https://www.topuniversities.com/universities/galatasaray-university
10,"ENSCM, Chimie Montpellier",https://www.topuniversities.com/universities/enscm-chimie-montpellier
1,Technische Universität Dresden,https://www.topuniversities.com/universities/technische-universitat-dresden
2,Daejin University,https://www.topuniversities.com/universities/daejin-university
3,Alliance Manchester Business School,https://www.topuniversities.com/universities/university-manchester/alliance-manchester-business-school
4,O.M.Beketov National University of Urban Economy,https://www.topuniversities.com/universities/ombeketov-national-university-urban-economy
5,Karakalpak State University,https://www.topuniversities.com/universities/karakalpak-state-university
6,Aarhus School of Architecture ,https://www.topuniversities.com/universities/aarhus-school-architecture
7,The Sapir Academic College,https://www.topuniversities.com/universities/sapir-academic-college
8,Beijing University of Technology,https://www.topuniversities.com/universities/beijing-university-technology
9,Hochschule Vechta,https://www.topuniversities.com/universities/hochschule-vechta
10,King Mongkut's University of Technology Thonburi ,https://www.topuniversities.com/universities/king-mongkuts-university-technology-thonburi
1,"Faculty Of Health Sciences, Western University",https://www.topuniversities.com/universities/faculty-health-sciences-western-university
2,Maryville College,https://www.topuniversities.com/universities/maryville-college
3,LABA Valencia,https://www.topuniversities.com/universities/laba-valencia
4,"University of Education, Lahore",https://www.topuniversities.com/universities/university-education-lahore
5,Central Saint Martins,https://www.topuniversities.com/universities/university-arts-london/central-saint-martins
6,HEC Paris MBA,https://www.topuniversities.com/universities/hec-paris-school-management/hec-paris-mba
7,Qingdao Technological University Qindao College,https://www.topuniversities.com/universities/qingdao-technological-university-qindao-college
8,University of Calgary,https://www.topuniversities.com/universities/university-calgary
9,INSA Business School,https://www.topuniversities.com/universities/insa-business-school
10,California Institute of Technology (Caltech),https://www.topuniversities.com/universities/california-institute-technology-caltech
1,NUS Business School,https://www.topuniversities.com/universities/national-university-singapore-nus/nus-business-school
2,"INSEEC MBA Institute, Paris International Business School",https://www.topuniversities.com/universities/inseec-mba-institute-paris-international-business-school
3,Odesa State Agrarian University,https://www.topuniversities.com/universities/odesa-state-agrarian-university
4,University College Ghent,https://www.topuniversities.com/universities/university-college-ghent
5,Politeknik Negeri Jakarta,https://www.topuniversities.com/universities/politeknik-negeri-jakarta
6,The University of Lahore,https://www.topuniversities.com/universities/university-lahore
7,Poznan School of Banking,https://www.topuniversities.com/universities/poznan-school-banking
8,Karaganda Buketov University,https://www.topuniversities.com/universities/karaganda-buketov-university
9,Università degli studi Guglielmo Marconi,https://www.topuniversities.com/universities/universita-degli-studi-guglielmo-marconi
10,The College of Management - Academic Studies,https://www.topuniversities.com/universities/college-management-academic-studies
1,Ahmet Yesevi Üniversitesi,https://www.topuniversities.com/universities/ahmet-yesevi-universitesi
2,CUNY College of Staten Island,https://www.topuniversities.com/universities/cuny-college-staten-island
3,Atatürk Üniversitesi,https://www.topuniversities.com/universities/ataturk-universitesi
4,MDI Gurgaon,https://www.topuniversities.com/universities/mdi-gurgaon
5,Kyushu Institute of Technology ,https://www.topuniversities.com/universities/kyushu-institute-technology
6,Universidad de Ibagué,https://www.topuniversities.com/universities/universidad-de-ibague
7,Southeast University,https://www.topuniversities.com/universities/southeast-university
8,Architectural Association School of Architecture,https://www.topuniversities.com/universities/architectural-association-school-architecture
9,"University of Economics in Bratislava, Slovakia",https://www.topuniversities.com/universities/university-economics-bratislava-slovakia
10,University of Michigan-Flint,https://www.topuniversities.com/universities/university-michigan-flint
1,Paris School of Economics ,https://www.topuniversities.com/universities/paris-school-economics
2,Khoja Akhmet Yassawi International Kazakh-Turkish University,https://www.topuniversities.com/universities/khoja-akhmet-yassawi-international-kazakh-turkish-university
3,University of Richmond,https://www.topuniversities.com/universities/university-richmond
4,Riphah International University,https://www.topuniversities.com/universities/riphah-international-university
5,Doshisha - Graduate school of Business,https://www.topuniversities.com/universities/doshisha-graduate-school-business
6,University of Joensuu,https://www.topuniversities.com/universities/university-joensuu
7,Indian Institute of Management (IIM) - Shillong,https://www.topuniversities.com/universities/indian-institute-management-iim-shillong
8,RAMAIAH MEDICAL COLLEGE (RMC),https://www.topuniversities.com/universities/ramaiah-medical-college-rmc
9,Universidad Nacional del Nordeste (UNNE),https://www.topuniversities.com/universities/universidad-nacional-del-nordeste-unne
10,Rushford Business School,https://www.topuniversities.com/universities/rushford-business-school
1,International School of Management (ISM),https://www.topuniversities.com/universities/international-school-management-ism
2,"Université Paris-Dauphine, Université PSL",https://www.topuniversities.com/universities/universite-paris-dauphine-universite-psl
3,Westminster International University in Tashkent,https://www.topuniversities.com/universities/westminster-international-university-tashkent
4,Universidad Tecnológica de Panamá (UTP),https://www.topuniversities.com/universities/universidad-tecnologica-de-panama-utp
5,Universidade Estadual da Paraíba,https://www.topuniversities.com/universities/universidade-estadual-da-paraiba
6,Dar Al Uloom University,https://www.topuniversities.com/universities/dar-al-uloom-university
7,Kwangju Women`s University ,https://www.topuniversities.com/universities/kwangju-womens-university
8,Masagung Graduate School of Management,https://www.topuniversities.com/universities/university-san-francisco/masagung-graduate-school-management
9,"University of Economics in Bratislava, Slovakia",https://www.topuniversities.com/universities/university-economics-bratislava-slovakia
10,University of Illinois at Chicago (UIC),https://www.topuniversities.com/universities/university-illinois-chicago-uic
1,Universit internationale de Rabat,https://www.topuniversities.com/universities/universit-internationale-de-rabat
2,Banzarov Buryat State University,https://www.topuniversities.com/universities/banzarov-buryat-state-university
3,Toyo University ,https://www.topuniversities.com/universities/toyo-university
4,University of Zalingei,https://www.topuniversities.com/universities/university-zalingei
5,Yunnan University,https://www.topuniversities.com/universities/yunnan-university
6,Lynchburg College,https://www.topuniversities.com/universities/lynchburg-college
7,University of Palermo,https://www.topuniversities.com/universities/university-palermo
8,University of Gent,https://www.topuniversities.com/universities/university-gent
9,"Hindustan Institute of Technology and Science, Chennai",https://www.topuniversities.com/universities/hindustan-institute-technology-science-chennai
10,University of Economics - Varna,https://www.topuniversities.com/universities/university-economics-varna
1,Universidade Federal de Itajubá,https://www.topuniversities.com/universities/universidade-federal-de-itajuba
2,Marymount University,https://www.topuniversities.com/universities/marymount-university
3,University College Plymouth St Mark & St John,https://www.topuniversities.com/universities/university-college-plymouth-st-mark-st-john
4,Fachhochschule Aachen,https://www.topuniversities.com/universities/fachhochschule-aachen
5,"Manipal Academy of Higher Education, Manipal, Karnataka, India",https://www.topuniversities.com/universities/manipal-academy-higher-education-manipal-karnataka-india
6,Philipps-Universität Marburg ,https://www.topuniversities.com/universities/philipps-universitat-marburg
7,Zayed University,https://www.topuniversities.com/universities/zayed-university
8,Universidad Nacional de Lanús (UNLa),https://www.topuniversities.com/universities/universidad-nacional-de-lanus-unla
9,Universidad Privada Dr. Rafael Belloso Chacín,https://www.topuniversities.com/universities/universidad-privada-dr-rafael-belloso-chacin
10,University of Belize,https://www.topuniversities.com/universities/university-belize
1,International University of Monaco,https://www.topuniversities.com/universities/international-university-monaco
2,Universidad Tecnológica de Bolívar,https://www.topuniversities.com/universities/universidad-tecnologica-de-bolivar
3,Central China Normal University,https://www.topuniversities.com/universities/central-china-normal-university
4,Capella University,https://www.topuniversities.com/universities/capella-university
5,National United University,https://www.topuniversities.com/universities/national-united-university
6,Al Baha University,https://www.topuniversities.com/universities/al-baha-university
7,Université Paris-Saclay,https://www.topuniversities.com/universities/universite-paris-saclay
8,Kuban State Agrarian University,https://www.topuniversities.com/universities/kuban-state-agrarian-university
9,Jinan University (China),https://www.topuniversities.com/universities/jinan-university-china
10,Universidad Tecnológica Privada de Santa Cruz (UTEPSA),https://www.topuniversities.com/universities/universidad-tecnologica-privada-de-santa-cruz-utepsa
1,"INSEEC MBA Institute, Paris International Business School",https://www.topuniversities.com/universities/inseec-mba-institute-paris-international-business-school
2,Salahaddin University-Erbil,https://www.topuniversities.com/universities/salahaddin-university-erbil
3,British-Kazakh University,https://www.topuniversities.com/universities/british-kazakh-university
4,Bentley University,https://www.topuniversities.com/universities/bentley-university
5,École Nationale d'Ingénieurs ENIM Metz,https://www.topuniversities.com/universities/ecole-nationale-dingenieurs-enim-metz
6,Rectorate,https://www.topuniversities.com/universities/czech-technical-university-prague/rectorate
7,International Medical University,https://www.topuniversities.com/universities/international-medical-university
8,Heinrich Heine University Duesseldorf,https://www.topuniversities.com/universities/heinrich-heine-university-duesseldorf
9,"Royal Academy of Art, The Hague (KABK)",https://www.topuniversities.com/universities/royal-academy-art-hague-kabk
10,Indian Institute of Technology Roorkee (IITR),https://www.topuniversities.com/universities/indian-institute-technology-roorkee-iitr
1,Universidad UNIACC,https://www.topuniversities.com/universities/universidad-uniacc
2,Alverno College,https://www.topuniversities.com/universities/alverno-college
3,Norwegian University of Life Sciences,https://www.topuniversities.com/universities/norwegian-university-life-sciences
4,Université Mohamed Cherif Mesaadia - Souk Ahras,https://www.topuniversities.com/universities/universite-mohamed-cherif-mesaadia-souk-ahras
5,Lebanese Canadian University Lebanon,https://www.topuniversities.com/universities/lebanese-canadian-university-lebanon
6,Bielefeld University,https://www.topuniversities.com/universities/bielefeld-university
7,TELECOM Saint-Etienne,https://www.topuniversities.com/universities/telecom-saint-etienne
8,WMG - Warwick Manufacturing Group,https://www.topuniversities.com/universities/university-warwick/wmg-warwick-manufacturing-group
9,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",https://www.topuniversities.com/universities/sam-higginbottom-institute-agriculture-technology-sciences
10,University of St. Gallen MBA,https://www.topuniversities.com/universities/university-stgallen-hsg/university-st-gallen-mba
1,Full Sail University,https://www.topuniversities.com/universities/full-sail-university
2,École Nationale Supérieure d'Ingénieurs de Caen (ENSICAEN),https://www.topuniversities.com/universities/ecole-nationale-superieure-dingenieurs-de-caen-ensicaen
3,Aalto Executive Education Academy,https://www.topuniversities.com/universities/aalto-executive-education-academy
4,Australian Catholic University,https://www.topuniversities.com/universities/australian-catholic-university
5,University of Tennessee - Knoxville,https://www.topuniversities.com/universities/university-tennessee-knoxville
6,Stefan cel Mare University of Suceava,https://www.topuniversities.com/universities/stefan-cel-mare-university-suceava
7,Gatton College of Business and Economics,https://www.topuniversities.com/universities/gatton-college-business-economics
8,Bundelkhand University,https://www.topuniversities.com/universities/bundelkhand-university
9,Aleksandras Stulginskis University (Lithuanian University of Agriculture),https://www.topuniversities.com/universities/aleksandras-stulginskis-university-lithuanian-university-agriculture
10,Western Governors University Tennessee,https://www.topuniversities.com/universities/western-governors-university-tennessee
1,Interregional Open Social Institute,https://www.topuniversities.com/universities/interregional-open-social-institute
2,University of South Dakota - Beacom School of Business,https://www.topuniversities.com/universities/university-south-dakota-beacom-school-business
3,Institut Catholique de Toulouse (ICT),https://www.topuniversities.com/universities/institut-catholique-de-toulouse-ict
4,Jadara University,https://www.topuniversities.com/universities/jadara-university
5,The Academy of Public Administration under the President of Kazakhstan,https://www.topuniversities.com/universities/academy-public-administration-under-president-kazakhstan
6,Beijing Normal University ,https://www.topuniversities.com/universities/beijing-normal-university
7,"Gonzaga University: Rankings, Fees & Courses Details | Top Universities",https://www.topuniversities.com/universities/gonzaga-university/graduate-school-business
8,Center for International Development,https://www.topuniversities.com/universities/duke-university/center-international-development
9,Conservatoire national supérieur de musique et de danse de Paris (CNSMDP),https://www.topuniversities.com/universities/conservatoire-national-superieur-de-musique-et-de-danse-de-paris-cnsmdp
10,Petra Christian University,https://www.topuniversities.com/universities/petra-christian-university
1,Universitas Negeri Surabaya,https://www.topuniversities.com/universities/universitas-negeri-surabaya
2,The University of Tokyo,https://www.topuniversities.com/universities/university-tokyo
3,École Nationale de la Statistique et de l'Analyse de l'Information (ENSAI),https://www.topuniversities.com/universities/ecole-nationale-de-la-statistique-et-de-lanalyse-de-linformation-ensai
4,CENTRUM Catolica,https://www.topuniversities.com/universities/centrum-catolica
5,"University of Missouri, Columbia",https://www.topuniversities.com/universities/university-missouri-columbia
6,Pontifícia Universidade Católica de São Paulo,https://www.topuniversities.com/universities/pontifcia-universidade-catlica-de-so-paulo
7,University of Pittsburgh-Bradford,https://www.topuniversities.com/universities/university-pittsburgh-bradford
8,Olabisi Onabanjo University,https://www.topuniversities.com/universities/olabisi-onabanjo-university
9,Lebanese University,https://www.topuniversities.com/universities/lebanese-university
10,Information Networking Institute,https://www.topuniversities.com/universities/carnegie-mellon-university/information-networking-institute
1,DeVry University Kansas City,https://www.topuniversities.com/universities/devry-university-kansas-city
2,Tel Aviv University,https://www.topuniversities.com/universities/tel-aviv-university
3,Bursa Technical University,https://www.topuniversities.com/universities/bursa-technical-university
4,Fergana Polytechnic Institute,https://www.topuniversities.com/universities/fergana-polytechnic-institute
5,Lankaran State University,https://www.topuniversities.com/universities/lankaran-state-university
6,Ben-Gurion University of The Negev,https://www.topuniversities.com/universities/ben-gurion-university-negev
7,Universidad Nacional de Entre Rios,https://www.topuniversities.com/universities/universidad-nacional-de-entre-rios
8,State University of Management,https://www.topuniversities.com/universities/state-university-management
9,Brno University of Technology,https://www.topuniversities.com/universities/brno-university-technology
10,Universidad Nacional Autónoma de Honduras (UNAH),https://www.topuniversities.com/universities/universidad-nacional-autonoma-de-honduras-unah
1,Universidad Nacional de Mar del Plata,https://www.topuniversities.com/universities/universidad-nacional-de-mar-del-plata
2,Universitas Muhammadiyah Surabaya,https://www.topuniversities.com/universities/universitas-muhammadiyah-surabaya
3,"Gonzaga University: Rankings, Fees & Courses Details | Top Universities",https://www.topuniversities.com/universities/gonzaga-university/graduate-school-business
4,"Ss. Cyril and Methodius University in Skopje, Republic of North Macedonia",https://www.topuniversities.com/universities/ss-cyril-methodius-university-skopje-republic-north-macedonia
5,Universität  Leipzig,https://www.topuniversities.com/universities/universitat-leipzig
6,Qingdao Technological University Qindao College,https://www.topuniversities.com/universities/qingdao-technological-university-qindao-college
7,The University of Swabi,https://www.topuniversities.com/universities/university-swabi
8,Royal Roads University,https://www.topuniversities.com/universities/royal-roads-university
9,University of Lodz,https://www.topuniversities.com/universities/university-lodz
10,Universidad Olmeca,https://www.topuniversities.com/universities/universidad-olmeca
1,University College of Kalmar,https://www.topuniversities.com/universities/university-college-kalmar
2,Southeastern University,https://www.topuniversities.com/universities/southeastern-university
3,Faculty of Business and Economics - Monash University,https://www.topuniversities.com/universities/faculty-business-economics-monash-university
4,Sarsen Amanzholov East Kazakhstan University,https://www.topuniversities.com/universities/sarsen-amanzholov-east-kazakhstan-state-university
5,Universidad Privada Dr. Rafael Belloso Chacín,https://www.topuniversities.com/universities/universidad-privada-dr-rafael-belloso-chacin
6,"Faculty of Business, Government & Law",https://www.topuniversities.com/universities/university-canberra/faculty-business-government-law
7,NHL Stenden University of Applied Sciences,https://www.topuniversities.com/universities/nhl-stenden-university-applied-sciences
8,Brigham Young University ,https://www.topuniversities.com/universities/brigham-young-university-0
9,Mercer University,https://www.topuniversities.com/universities/mercer-university
10,École Nationale Supérieure de Physique de Strasbourg (ENSPS),https://www.topuniversities.com/universities/ecole-nationale-superieure-de-physique-de-strasbourg-ensps
1,Studialis,https://www.topuniversities.com/universities/studialis
2,Loughborough University London,https://www.topuniversities.com/universities/loughborough-university-london
3,"ENSCM, Chimie Montpellier",https://www.topuniversities.com/universities/enscm-chimie-montpellier
4,Universidad de Las Américas Ecuador,https://www.topuniversities.com/universities/universidad-de-las-americas-ecuador
5,Goldey-Beacom College,https://www.topuniversities.com/universities/goldey-beacom-college
6,University of Macedonia,https://www.topuniversities.com/universities/university-macedonia
7,Lehigh University,https://www.topuniversities.com/universities/lehigh-university
8,Osgoode Hall Law School International LLM Program,https://www.topuniversities.com/universities/york-university/osgoode-hall-law-school-international-llm-program
9,School of Engineering,https://www.topuniversities.com/universities/northwestern-university/school-engineering
10,DeVry University Pomona,https://www.topuniversities.com/universities/devry-university-pomona
1,Nara Women's University,https://www.topuniversities.com/universities/nara-womens-university
2,Toyota Technological Institute,https://www.topuniversities.com/universities/toyota-technological-institute
3,Washington State University,https://www.topuniversities.com/universities/washington-state-university/washington-state-university
4,Namangan State University,https://www.topuniversities.com/universities/namangan-state-university
5,Universia Perú,https://www.topuniversities.com/universities/universia-peru
6,Analysis Institute of Management,https://www.topuniversities.com/universities/analysis-institute-management
7,"Hochschule für Technik, Wirtschaft und Kultur Leipzig",https://www.topuniversities.com/universities/hochschule-fur-technik-wirtschaft-und-kultur-leipzig
8,Transylvania University,https://www.topuniversities.com/universities/transylvania-university
9,Silesian University in Opava,https://www.topuniversities.com/universities/silesian-university-opava
10,University of Nebrija,https://www.topuniversities.com/universities/university-nebrija
1,Morrisville State College (SUNY),https://www.topuniversities.com/universities/morrisville-state-college-suny
2,Universidade do Estado de Santa Catarina,https://www.topuniversities.com/universities/universidade-do-estado-de-santa-catarina
3,Universidad de Magallanes,https://www.topuniversities.com/universities/universidad-de-magallanes
4,Hamad bin Khalifa University,https://www.topuniversities.com/universities/hamad-bin-khalifa-university
5,Universidad Autónoma de Asunción (UAA),https://www.topuniversities.com/universities/universidad-autonoma-de-asuncion-uaa
6,Suliman S. Olayan School of Business,https://www.topuniversities.com/universities/american-university-beirut-aub/suliman-s-olayan-school-business
7,Oldham College,https://www.topuniversities.com/universities/oldham-college
8,Harbin Engineering University,https://www.topuniversities.com/universities/harbin-engineering-university
9,National Technical University of Athens,https://www.topuniversities.com/universities/national-technical-university-athens
10,Barbri International,https://www.topuniversities.com/universities/barbri-international
1,Ukrainian State University of Chemical Technology,https://www.topuniversities.com/universities/ukrainian-state-university-chemical-technology
2,Fachhochschule Salzburg,https://www.topuniversities.com/universities/fachhochschule-salzburg
3,Port Said University,https://www.topuniversities.com/universities/port-said-university
4,University of Business Innovation and Sustainability (UBIS),https://www.topuniversities.com/universities/university-business-innovation-sustainability-ubis
5,Misr International University,https://www.topuniversities.com/universities/misr-international-university
6,Innopolis University ,https://www.topuniversities.com/universities/innopolis-university
7,Damietta University,https://www.topuniversities.com/universities/damietta-university
8,Kindai University (Kinki University),https://www.topuniversities.com/universities/kindai-university-kinki-university
9,Shenzhen University,https://www.topuniversities.com/universities/shenzhen-university
10,S P Jain School of Global Management,https://www.topuniversities.com/universities/s-p-jain-school-global-management
1,Wyższa Szkoła Biznesu – National Louis University,https://www.topuniversities.com/universities/wyzsza-szkola-biznesu-national-louis-university
2,Tilburg School of Economics & Management,https://www.topuniversities.com/universities/tilburg-university/tilburg-school-economics-management
3,Russian State University of Innovative Technologies and Entrepreneurship (RGUITP),https://www.topuniversities.com/universities/russian-state-university-innovative-technologies-entrepreneurship-rguitp
4,University of Texas at San Antonio,https://www.topuniversities.com/universities/university-texas-san-antonio
5,Technische Universität Dresden,https://www.topuniversities.com/universities/technische-universitat-dresden
6,Universidad del Distrito Federal (UDF),https://www.topuniversities.com/universities/universidad-del-distrito-federal-udf
7,Claflin University,https://www.topuniversities.com/universities/claflin-university
8,University North Croatia,https://www.topuniversities.com/universities/university-north-croatia
9,Graduate School of Business,https://www.topuniversities.com/universities/university-chicago/graduate-school-business
10,Kansai University ,https://www.topuniversities.com/universities/kansai-university
1,Kazakh National Academy of Music,https://www.topuniversities.com/universities/kazakh-national-academy-music
2,University of Texas Dallas,https://www.topuniversities.com/universities/university-texas-dallas
3,Palangka Raya University,https://www.topuniversities.com/universities/palangka-raya-university
4,Kogakuin University of Technology and Engineering,https://www.topuniversities.com/universities/kogakuin-university-technology-engineering
5,La Trobe University,https://www.topuniversities.com/universities/la-trobe-university
6,EDC Paris Business School,https://www.topuniversities.com/universities/edc-paris-business-school
7,University of Economics in Katowice,https://www.topuniversities.com/universities/university-economics-katowice
8,Tata Institute of Fundamental Research,https://www.topuniversities.com/universities/tata-institute-fundamental-research
9,Universidad Cooperativa de Colombia,https://www.topuniversities.com/universities/universidad-cooperativa-de-colombia
10,Catholic University of Pusan,https://www.topuniversities.com/universities/catholic-university-pusan
1,Hofstra University,https://www.topuniversities.com/universities/hofstra-university
2,Niigata University,https://www.topuniversities.com/universities/niigata-university
3,Faculty of Human Sciences - Universidade Catolica Portuguesa,https://www.topuniversities.com/universities/faculty-human-sciences-universidade-catolica-portuguesa
4,Kyoto Women's University,https://www.topuniversities.com/universities/kyoto-womens-university
5,Dumlupinar Üniversitesi,https://www.topuniversities.com/universities/dumlupinar-universitesi
6,Sunchon National University ,https://www.topuniversities.com/universities/sunchon-national-university
7,Bar-Ilan University,https://www.topuniversities.com/universities/bar-ilan-university
8,Universidad Nacional de La Plata (UNLP),https://www.topuniversities.com/universities/universidad-nacional-de-la-plata-unlp
9,Anadolu University,https://www.topuniversities.com/universities/anadolu-university
10,UNIVERSITY OF GDANSK,https://www.topuniversities.com/universities/university-gdansk
1,"University of California, Davis",https://www.topuniversities.com/universities/university-california-davis
2,National University of Kaohsiung,https://www.topuniversities.com/universities/national-university-kaohsiung
3,Universidade Federal de Santa Maria,https://www.topuniversities.com/universities/universidade-federal-de-santa-maria
4,Rheinische Friedrich-Wilhelms-Universität Bonn,https://www.topuniversities.com/universities/rheinische-friedrich-wilhelms-universitat-bonn
5,Universidad de Las Américas Ecuador,https://www.topuniversities.com/universities/universidad-de-las-americas-ecuador
