No.,University,URL
3,Netaji Subhash University of Technology,https://www.topuniversities.com/universities/netaji-subhash-university-technology
4,Tabriz University of Medical Sciences,https://www.topuniversities.com/universities/tabriz-university-medical-sciences
5,Central Bicol State University of Agriculture,https://www.topuniversities.com/universities/central-bicol-state-university-agriculture
6,Universidade Federal de São Paulo,https://www.topuniversities.com/universities/universidade-federal-de-sao-paulo
7,Hunan University ,https://www.topuniversities.com/universities/hunan-university
8,Mie University,https://www.topuniversities.com/universities/mie-university
9,South Kazakhstan Medical Academy,https://www.topuniversities.com/universities/south-kazakhstan-medical-academy
10,Gadjah Mada University,https://www.topuniversities.com/universities/gadjah-mada-university
1,Universidad Metropolitana,https://www.topuniversities.com/universities/universidad-metropolitana
2,Ted Rogers School of Management - Toronto Metropolitan University,https://www.topuniversities.com/universities/toronto-metropolitan-university/ted-rogers-school-management-toronto-metropolitan-university
3,Charles University,https://www.topuniversities.com/universities/charles-university
4,Azzaytuna University,https://www.topuniversities.com/universities/azzaytuna-university
5,Towson University,https://www.topuniversities.com/universities/towson-university
6,Indian Institute of Technology Delhi (IITD),https://www.topuniversities.com/universities/indian-institute-technology-delhi-iitd
7,"National University, Philippines",https://www.topuniversities.com/universities/national-university-philippines
8,Universidad Autónoma de Baja California,https://www.topuniversities.com/universities/universidad-autonoma-de-baja-california
9,"SEG, Swiss Education Group",https://www.topuniversities.com/universities/seg-swiss-education-group
10,Ochanomizu University,https://www.topuniversities.com/universities/ochanomizu-university
1,Russian New University RosNOU,https://www.topuniversities.com/universities/russian-new-university-rosnou
2,Shanghai Jiao Tong University,https://www.topuniversities.com/universities/shanghai-jiao-tong-university
3,Naif Arab University for Security Sciences,https://www.topuniversities.com/universities/naif-arab-university-security-sciences
4,Khwaja Fareed University of Engineering and Information Technology,https://www.topuniversities.com/universities/khwaja-fareed-university-engineering-information-technology
5,Trinity Laban Conservatoire of Music and Dance,https://www.topuniversities.com/universities/trinity-laban-conservatoire-music-dance
6,"Tsinghua University, School of Economics and Management",https://www.topuniversities.com/universities/tsinghua-university-school-economics-management
7,Ternopil Ivan Puluj National Technical University,https://www.topuniversities.com/universities/ternopil-ivan-puluj-national-technical-university
8,Vetsuisse Faculty Bern and Zurich,https://www.topuniversities.com/universities/vetsuisse-faculty-bern-zurich
9,The Fuqua School of Business,https://www.topuniversities.com/universities/duke-university/fuqua-school-business
10,Rabdan Academy,https://www.topuniversities.com/universities/rabdan-academy
1,Pontifícia Universidade Católica de Campinas,https://www.topuniversities.com/universities/pontificia-universidade-catolica-de-campinas
2,College of Electrical and Electronics Technology (CEET)- Benghazi,https://www.topuniversities.com/universities/college-electrical-electronics-technology-ceet-benghazi
3,Sarah Lawrence University,https://www.topuniversities.com/universities/sarah-lawrence-university
4,University of Business Innovation and Sustainability (UBIS),https://www.topuniversities.com/universities/university-business-innovation-sustainability-ubis
5,The University of Virginia Darden School of Business,https://www.topuniversities.com/universities/university-virginia-0
6,Alderson-Broaddus College,https://www.topuniversities.com/universities/alderson-broaddus-college
7,Atria University,https://www.topuniversities.com/universities/atria-university
8,SDA Bocconi School of Management,https://www.topuniversities.com/universities/bocconi-university/sda-bocconi-school-management
9,London School of Business and Finance Singapore,https://www.topuniversities.com/universities/london-school-business-finance-singapore
10,Universitas Pembangunan Nasional ,https://www.topuniversities.com/universities/universitas-pembangunan-nasional-veteran-jawa-timur
1,Nova Southeastern University,https://www.topuniversities.com/universities/nova-southeastern-university
2,Galean University,https://www.topuniversities.com/universities/galean-university
3,Baikal State University,https://www.topuniversities.com/universities/baikal-state-university
4,Universidad Estatal de Sonora,https://www.topuniversities.com/universities/universidad-estatal-de-sonora
5,Islamic University,https://www.topuniversities.com/universities/islamic-university
6,TOBB University of Economics and Technology,https://www.topuniversities.com/universities/tobb-university-economics-technology
7,Universität Osnabrück,https://www.topuniversities.com/universities/universitat-osnabruck
8,Lincoln University College,https://www.topuniversities.com/universities/lincoln-university-college
9,Silesian University in Opava,https://www.topuniversities.com/universities/silesian-university-opava
10,Fachhochschule Aargau Nordwestschweiz,https://www.topuniversities.com/universities/fachhochschule-aargau-nordwestschweiz
1,École d'Ingénieurs ITECH,https://www.topuniversities.com/universities/ecole-dingenieurs-itech
2,Technical University of Darmstadt,https://www.topuniversities.com/universities/technical-university-darmstadt
3,Viet Nam National University Ho Chi Minh City (VNU-HCM),https://www.topuniversities.com/universities/viet-nam-national-university-ho-chi-minh-city-vnu-hcm
4,"Mines, ParisTech",https://www.topuniversities.com/universities/mines-paristech
5,Seattle Pacific University,https://www.topuniversities.com/universities/seattle-pacific-university
6,National and Kapodistrian University of Athens,https://www.topuniversities.com/universities/national-kapodistrian-university-athens
7,Stockholm University,https://www.topuniversities.com/universities/stockholm-university
8,Centre de Formation et de Perfectionnement des Journalistes (CFPJ),https://www.topuniversities.com/universities/centre-de-formation-et-de-perfectionnement-des-journalistes-cfpj
9,Buffalo State College (SUNY),https://www.topuniversities.com/universities/buffalo-state-college-suny
10,Universidad EAN,https://www.topuniversities.com/universities/universidad-ean
1,Technical University of Kosice,https://www.topuniversities.com/universities/technical-university-kosice
2,Vita-Salute San Raffaele Medical School,https://www.topuniversities.com/universities/universita-vita-salute-san-raffaele/vita-salute-san-raffaele-medical-school
3,"Department of Accounting, Finance and Economics",https://www.topuniversities.com/universities/griffith-university/department-accounting-finance-economics
4,Tishreen University,https://www.topuniversities.com/universities/tishreen-university
5,Kazakh-Russian International University,https://www.topuniversities.com/universities/kazakh-russian-international-university
6,Universidade de Passo Fundo ,https://www.topuniversities.com/universities/universidade-de-passo-fundo
7,Western Governors University Indiana,https://www.topuniversities.com/universities/western-governors-university-indiana
8,Windesheim University of Applied Sciences,https://www.topuniversities.com/universities/windesheim-university-applied-sciences
9,Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,https://www.topuniversities.com/universities/tashkent-institute-irrigation-agricultural-mechanization-engineers-tiiame-national-research
10,CORCORAN COLLEGE OF ART & DESIGN,https://www.topuniversities.com/universities/corcoran-college-art-design
1,Bahauddin Zakariya University ,https://www.topuniversities.com/universities/bahauddin-zakariya-university
2,The London Film School,https://www.topuniversities.com/universities/london-film-school
3,Osh State University,https://www.topuniversities.com/universities/osh-state-university
4,"Theatre Academy, University of the Arts Helsinki",https://www.topuniversities.com/universities/theatre-academy-university-arts-helsinki
5,Anglo-American University in Prague,https://www.topuniversities.com/universities/anglo-american-university-prague
6,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",https://www.topuniversities.com/universities/pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs
7,Babes-Bolyai University,https://www.topuniversities.com/universities/babes-bolyai-university
8,University of Applied Arts Vienna ,https://www.topuniversities.com/universities/university-applied-arts-vienna
9,Western University,https://www.topuniversities.com/universities/western-university
10,JCA London Fashion Academy,https://www.topuniversities.com/universities/jca-london-fashion-academy
1,Tokat Gaziosmanpasa University,https://www.topuniversities.com/universities/tokat-gaziosmanpasa-university
2,Tashkent State University of Economics,https://www.topuniversities.com/universities/tashkent-state-university-economics
3,New York University (NYU),https://www.topuniversities.com/universities/new-york-university-nyu
4,Pass-world,https://www.topuniversities.com/universities/pass-world
5,Universidade de Brasília,https://www.topuniversities.com/universities/universidade-de-brasilia
6,"Presbyterian University College, Ghana",https://www.topuniversities.com/universities/presbyterian-university-college-ghana
7,Andrews University,https://www.topuniversities.com/universities/andrews-university
8,Regent University ,https://www.topuniversities.com/universities/regent-university
9,Hawaii Pacific University,https://www.topuniversities.com/universities/hawaii-pacific-university
10,Universidad Anáhuac México,https://www.topuniversities.com/universities/universidad-anahuac-mexico
1,Universidade Estadual do Oeste do Paraná,https://www.topuniversities.com/universities/universidade-estadual-do-oeste-do-parana
2,Semmelweis University,https://www.topuniversities.com/universities/semmelweis-university
3,Universidad de El Salvador - UES,https://www.topuniversities.com/universities/universidad-de-el-salvador-ues
4,Sauder School of Business,https://www.topuniversities.com/universities/university-british-columbia/sauder-school-business
5,INSEEC SupSanté,https://www.topuniversities.com/universities/inseec-supsante
6,Universidad de Carabobo,https://www.topuniversities.com/universities/universidad-de-carabobo
7,Hunan University ,https://www.topuniversities.com/universities/hunan-university
8,Newport Business School,https://www.topuniversities.com/universities/newport-business-school
9,Lancaster University Leipzig,https://www.topuniversities.com/universities/lancaster-university-leipzig
10,Université catholique de Louvain (UCLouvain),https://www.topuniversities.com/universities/universite-catholique-de-louvain-uclouvain
1,School of Law,https://www.topuniversities.com/universities/school-law
2,"Academy of Economics, Law and Humanities",https://www.topuniversities.com/universities/academy-economics-law-humanities
3,Regent's American College London,https://www.topuniversities.com/universities/regents-university-london/regents-american-college-london
4,"The University of Sydney, Division of Community Engagement",https://www.topuniversities.com/universities/university-sydney/university-sydney-division-community-engagement
5,Kharkiv National University of Internal Affairs,https://www.topuniversities.com/universities/kharkiv-national-university-internal-affairs
6,Fachhochschule Worms,https://www.topuniversities.com/universities/fachhochschule-worms
7,A'Sharqiyah University,https://www.topuniversities.com/universities/asharqiyah-university
8,Academy of Art University,https://www.topuniversities.com/universities/academy-art-university
9,TIAS School for Business and Society,https://www.topuniversities.com/universities/tias-school-business-society
10,Nazareth College,https://www.topuniversities.com/universities/nazareth-college
1,Mokpo National University ,https://www.topuniversities.com/universities/mokpo-national-university
2,University of Connecticut,https://www.topuniversities.com/universities/university-connecticut
3,National Chung Cheng University,https://www.topuniversities.com/universities/national-chung-cheng-university
4,Turku University of Applied Sciences,https://www.topuniversities.com/universities/turku-university-applied-sciences
5,UCLA - Henry samueli school of engineering and applied science,https://www.topuniversities.com/universities/ucla-henry-samueli-school-engineering-applied-science
6,IAE Aix-Marseille Graduate School of Management,https://www.topuniversities.com/universities/aix-marseille-university/iae-aix-marseille-graduate-school-management
7,Khulna University,https://www.topuniversities.com/universities/khulna-university
8,College of Business and Economics,https://www.topuniversities.com/universities/california-state-university-east-bay-college-business-economics
9,University of Suwon ,https://www.topuniversities.com/universities/university-suwon
10,Colorado Film School,https://www.topuniversities.com/universities/colorado-film-school
1,"Presidency University, Kolkata",https://www.topuniversities.com/universities/presidency-university-kolkata
2,CUNY College of Staten Island,https://www.topuniversities.com/universities/cuny-college-staten-island
3,Central Queensland University - School of Business and Law,https://www.topuniversities.com/universities/central-queensland-university-cquniversity-australia/central-queensland-university-school-business-law
4,Sahand University of Technology,https://www.topuniversities.com/universities/sahand-university-technology
5,Logistics Packs,https://www.topuniversities.com/universities/logistics-packs
6,Tokat Gaziosmanpasa University,https://www.topuniversities.com/universities/tokat-gaziosmanpasa-university
7,Universitat Oberta de Catalunya (UOC),https://www.topuniversities.com/universities/universitat-oberta-de-catalunya-uoc
8,Gulf Medical University,https://www.topuniversities.com/universities/gulf-medical-university
9,"University of Economics Ho Chi Minh City, Viet Nam",https://www.topuniversities.com/universities/university-economics-ho-chi-minh-city-viet-nam
10,Sports Management School (SMS) - Groupe EDC,https://www.topuniversities.com/universities/sports-management-school-sms-groupe-edc
1,Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,https://www.topuniversities.com/universities/vel-tech-rangarajan-drsagunthala-rd-institute-science-technology
2,Grand Canyon University,https://www.topuniversities.com/universities/grand-canyon-university
3,Fachhochschule Salzburg,https://www.topuniversities.com/universities/fachhochschule-salzburg
4,École Navale,https://www.topuniversities.com/universities/ecole-navale
5,Stevens Institute of Technology,https://www.topuniversities.com/universities/stevens-institute-technology
6,UCI Paul Merage School of Business,https://www.topuniversities.com/universities/university-california-irvine/uci-paul-merage-school-business
7,Robert Day School of Economics and Finance at Claremont McKenna College,https://www.topuniversities.com/universities/claremont-mckenna-college/robert-day-school-economics-finance-claremont-mckenna-college
8,Arison School of Business,https://www.topuniversities.com/universities/interdisciplinary-center-herzliya/arison-school-business
9,Siberian State Academy of Geodesy,https://www.topuniversities.com/universities/siberian-state-academy-geodesy
10,Goce Delchev University,https://www.topuniversities.com/universities/goce-delchev-university
1,"Ain Shams University in Cairo (ASU, Cairo)",https://www.topuniversities.com/universities/ain-shams-university-cairo-asu-cairo
2,Pepperdine University,https://www.topuniversities.com/universities/pepperdine-university
3,Universitas Dian Nuswantoro,https://www.topuniversities.com/universities/universitas-dian-nuswantoro
4,Universidad Simón Bolívar (Colombia),https://www.topuniversities.com/universities/universidad-simon-bolivar-colombia
5,SUNY Potsdam,https://www.topuniversities.com/universities/suny-potsdam
6,University of Pittsburgh-Greensburg,https://www.topuniversities.com/universities/university-pittsburgh-greensburg
7,Nahda University,https://www.topuniversities.com/universities/nahda-university
8,Kastamonu University,https://www.topuniversities.com/universities/kastamonu-university
9,Babol Noshirvani University of Technology,https://www.topuniversities.com/universities/babol-noshirvani-university-technology
10,Al-Hussein bin Talal University,https://www.topuniversities.com/universities/al-hussein-bin-talal-university
1,Florida National University,https://www.topuniversities.com/universities/florida-national-university
2,Chiang Mai University,https://www.topuniversities.com/universities/chiang-mai-university
3,Universidad de Concepción,https://www.topuniversities.com/universities/universidad-de-concepcion
4,John Carroll University,https://www.topuniversities.com/universities/john-carroll-university
5,University of Colorado Colorado Springs,https://www.topuniversities.com/universities/university-colorado-colorado-springs
6,Uganda Christian University,https://www.topuniversities.com/universities/uganda-christian-university
7,Weatherhead School of Management,https://www.topuniversities.com/universities/case-western-reserve-university/weatherhead-school-management
8,Ulm University,https://www.topuniversities.com/universities/ulm-university
9,Université de Bourgogne,https://www.topuniversities.com/universities/universite-de-bourgogne
10,Julius-Maximilians-Universität Würzburg,https://www.topuniversities.com/universities/julius-maximilians-universitat-wurzburg
1,Kyushu Institute of Technology ,https://www.topuniversities.com/universities/kyushu-institute-technology
2,Wits Business School,https://www.topuniversities.com/universities/university-witwatersrand/wits-business-school
3,The Wharton School,https://www.topuniversities.com/universities/university-pennsylvania/wharton-school
4,The College of the Bahamas,https://www.topuniversities.com/universities/college-bahamas
5,Universidad de San Carlos de Guatemala,https://www.topuniversities.com/universities/universidad-de-san-carlos-de-guatemala
6,Royal Irish Academy of Music,https://www.topuniversities.com/universities/royal-irish-academy-music
7,"CHRIST (Deemed to be University), Bengaluru",https://www.topuniversities.com/universities/christ-deemed-be-university-bengaluru
8,Guizhou University,https://www.topuniversities.com/universities/guizhou-university
9,School of Human Sciences,https://www.topuniversities.com/universities/universidade-catolica-portuguesa-ucp/school-human-sciences
10,KEDGE Business School,https://www.topuniversities.com/universities/kedge-business-school
1,Tomsk State University of Control Systems and Radioelectronics,https://www.topuniversities.com/universities/tomsk-state-university-control-systems-radioelectronics
2,Universidad Juàrez del Estado de Durango (UJED),https://www.topuniversities.com/universities/universidad-juarez-del-estado-de-durango-ujed
3,Moscow Polytechnic University,https://www.topuniversities.com/universities/moscow-polytechnic-university
4,Max Stern Academic College of Emek Yezreel,https://www.topuniversities.com/universities/max-stern-academic-college-emek-yezreel
5,Jönköping University-Sweden,https://www.topuniversities.com/universities/jonkoping-university/jonkoping-university-sweden
6,Structuralia,https://www.topuniversities.com/universities/structuralia
7,Wagner College,https://www.topuniversities.com/universities/wagner-college
8,Pomona College,https://www.topuniversities.com/universities/pomona-college
9,Nanjing University of Aeronautics and Astronautics,https://www.topuniversities.com/universities/nanjing-university-aeronautics-astronautics
10,University of Science and Technology of Southern Philippines,https://www.topuniversities.com/universities/university-science-technology-southern-philippines
1,Oslo School of Architecture,https://www.topuniversities.com/universities/oslo-school-architecture
2,INSEEC Bordeaux International Wine Institute,https://www.topuniversities.com/universities/inseec-bordeaux-international-wine-institute
3,Azerbaijan State Oil and Industry University,https://www.topuniversities.com/universities/azerbaijan-state-oil-industry-university
4,Hochschule für Musik und Tanz Köln,https://www.topuniversities.com/universities/hochschule-fur-musik-und-tanz-koln
5,University of Sarajevo ,https://www.topuniversities.com/universities/university-sarajevo
6,Privolzhsky Research Medical University,https://www.topuniversities.com/universities/privolzhsky-research-medical-university
7,"Kakatiya University, Warangal",https://www.topuniversities.com/universities/kakatiya-university-warangal
8,University of Kansas,https://www.topuniversities.com/universities/university-kansas
9,Delta University for Science and Technology,https://www.topuniversities.com/universities/delta-university-science-technology
10,École Nationale Supérieure d'Ingénieurs de Bourges (ENSIB),https://www.topuniversities.com/universities/ecole-nationale-superieure-dingenieurs-de-bourges-ensib
1,Tchaikovsky National Academy of Music (Kiev Conservatory),https://www.topuniversities.com/universities/tchaikovsky-national-academy-music-kiev-conservatory
2,Albertus Magnus College,https://www.topuniversities.com/universities/albertus-magnus-college
3,University of Gloucestershire,https://www.topuniversities.com/universities/university-gloucestershire
4,The American Business School of Paris,https://www.topuniversities.com/universities/american-business-school-paris
5,Shandong University,https://www.topuniversities.com/universities/shandong-university
6,Port Said University,https://www.topuniversities.com/universities/port-said-university
7,Université de Caen Normandie,https://www.topuniversities.com/universities/universite-de-caen-basse-normandie
8,University of Messina (UniME),https://www.topuniversities.com/universities/university-messina-unime
9,Misurata University,https://www.topuniversities.com/universities/misurata-university
10,Daegu University of Foreign Studies,https://www.topuniversities.com/universities/daegu-university-foreign-studies
1,Aston Business School,https://www.topuniversities.com/universities/aston-university/aston-business-school
2,Eastern University,https://www.topuniversities.com/universities/eastern-university
3,Ho Chi Minh City University of Technology and Education,https://www.topuniversities.com/universities/ho-chi-minh-city-university-technology-education
4,Chinese Culture University,https://www.topuniversities.com/universities/chinese-culture-university
5,Nottingham University Business School,https://www.topuniversities.com/universities/university-nottingham/nottingham-university-business-school
6,Deusto Business School,https://www.topuniversities.com/universities/university-deusto-deusto-business-school
7,The London Film School,https://www.topuniversities.com/universities/london-film-school
8,Ural State University of Railway Transport (USURT),https://www.topuniversities.com/universities/ural-state-university-railway-transport-usurt
9,Universidad Camilo José Cela,https://www.topuniversities.com/universities/universidad-camilo-jose-cela
10,University of Rome ,https://www.topuniversities.com/universities/university-rome-tor-vergata
1,Cochin University of Science and Technology,https://www.topuniversities.com/universities/cochin-university-science-technology
2,Vilnius University ,https://www.topuniversities.com/universities/vilnius-university
3,École Nationale de l'Aviation Civile (ENAC),https://www.topuniversities.com/universities/ecole-nationale-de-laviation-civile-enac
4,Baikal State University,https://www.topuniversities.com/universities/baikal-state-university
5,SDA Bocconi School of Management,https://www.topuniversities.com/universities/bocconi-university/sda-bocconi-school-management
6,Universidad Interamericana para el Desarrollo (UNID),https://www.topuniversities.com/universities/universidad-interamericana-para-el-desarrollo-unid
7,Universidad Autónoma de Baja California,https://www.topuniversities.com/universities/universidad-autonoma-de-baja-california
8,University of Mazandaran,https://www.topuniversities.com/universities/university-mazandaran
9,Universitat de Girona,https://www.topuniversities.com/universities/universitat-de-girona
10,Privolzhsky Research Medical University,https://www.topuniversities.com/universities/privolzhsky-research-medical-university
1,Central South University,https://www.topuniversities.com/universities/central-south-university
2,"Fashion Institute of Technology (FIT), SUNY",https://www.topuniversities.com/universities/fashion-institute-technology-fit-suny
3,Hansung University Seoul ,https://www.topuniversities.com/universities/hansung-university-seoul
4,Oklahoma State University ,https://www.topuniversities.com/universities/oklahoma-state-university
5,Universidad del Golfo de México (UGMEX),https://www.topuniversities.com/universities/universidad-del-golfo-de-mexico-ugmex
6,Simon Kuznets Kharkiv National University of Economics,https://www.topuniversities.com/universities/simon-kuznets-kharkiv-national-university-economics
7,Cleveland State University,https://www.topuniversities.com/universities/cleveland-state-university
8,Kore University of Enna,https://www.topuniversities.com/universities/kore-university-enna
9,Gazi Üniversitesi,https://www.topuniversities.com/universities/gazi-universitesi
10,John von Neumann University,https://www.topuniversities.com/universities/john-von-neumann-university
1,Akita International University,https://www.topuniversities.com/universities/akita-international-university
2,Institut Polytechnique Saint-Louis,https://www.topuniversities.com/universities/institut-polytechnique-saint-louis
3,École de Management ESCEM,https://www.topuniversities.com/universities/ecole-de-management-escem
4,Osh State University,https://www.topuniversities.com/universities/osh-state-university
5,Universität Trier,https://www.topuniversities.com/universities/universitat-trier
6,ESRA Groupe,https://www.topuniversities.com/universities/esra-groupe
7,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,https://www.topuniversities.com/universities/indian-institute-information-technology-design-manufacturing-kancheepuram
8,Buffalo State College (SUNY),https://www.topuniversities.com/universities/buffalo-state-college-suny
9,Sookmyung Women's University ,https://www.topuniversities.com/universities/sookmyung-womens-university
10,Inner Mongolia University,https://www.topuniversities.com/universities/inner-mongolia-university
1,Academy of Fine Arts,https://www.topuniversities.com/universities/academy-fine-arts
2,Yong In University ,https://www.topuniversities.com/universities/yong-university
3,Polytechnic of Namibia,https://www.topuniversities.com/universities/polytechnic-namibia
4,Institut national des langues et civilisations orientales,https://www.topuniversities.com/universities/institut-national-des-langues-et-civilisations-orientales
5,University St.Kliment Ohridski in Bitola,https://www.topuniversities.com/universities/university-stkliment-ohridski-bitola
6,The University of Faisalabad,https://www.topuniversities.com/universities/university-faisalabad
7,HELP University,https://www.topuniversities.com/universities/help-university
8,Air University Pakistan,https://www.topuniversities.com/universities/air-university-pakistan
9,Batangas State University,https://www.topuniversities.com/universities/batangas-state-university
10,Universitas Brawijaya ,https://www.topuniversities.com/universities/universitas-brawijaya
1,SUNY Oneonta,https://www.topuniversities.com/universities/suny-oneonta
2,SUNY System Office,https://www.topuniversities.com/universities/suny-system-office
3,The Open University Business School,https://www.topuniversities.com/universities/open-university-business-school
4,Elmhurst College,https://www.topuniversities.com/universities/elmhurst-college
5,Universidad Ricardo Palma ,https://www.topuniversities.com/universities/universidad-ricardo-palma
6,University of Leicester,https://www.topuniversities.com/universities/university-leicester
7,University of Agronomic Sciences and Veterinary Medicine of Bucharest,https://www.topuniversities.com/universities/university-agronomic-sciences-veterinary-medicine-bucharest
8,TRAKYA UNIVERSITY,https://www.topuniversities.com/universities/trakya-university
9,St. Mary's College of Maryland,https://www.topuniversities.com/universities/st-marys-college-maryland
10,Hochschule für Angewandte Wissenschaften Hamburg,https://www.topuniversities.com/universities/hochschule-fur-angewandte-wissenschaften-hamburg
1,Lincoln University College,https://www.topuniversities.com/universities/lincoln-university-college
2,École Nationale Supérieure de Mécanique et des Microtechniques (ENSMM),https://www.topuniversities.com/universities/ecole-nationale-superieure-de-mecanique-et-des-microtechniques-ensmm
3,Universidade Estadual de Goiàs,https://www.topuniversities.com/universities/universidade-estadual-de-goias
4,Kyoto Seika University,https://www.topuniversities.com/universities/kyoto-seika-university
5,Loei Rajabhat University,https://www.topuniversities.com/universities/loei-rajabhat-university
6,"École Supérieure de Commerce, ESC Troyes",https://www.topuniversities.com/universities/ecole-superieure-de-commerce-esc-troyes
7,Mukogawa Women's University,https://www.topuniversities.com/universities/mukogawa-womens-university
8,Polytechnique Montreal,https://www.topuniversities.com/universities/polytechnique-montral
9,National Institute of Technology Calicut,https://www.topuniversities.com/universities/national-institute-technology-calicut
10,University of Economics - Varna,https://www.topuniversities.com/universities/university-economics-varna
1,University of Wisconsin-Madison,https://www.topuniversities.com/universities/university-wisconsin-madison
2,University of Craiova,https://www.topuniversities.com/universities/university-craiova
3,The College of Saint Rose,https://www.topuniversities.com/universities/college-saint-rose
4,Wyższa Szkoła Biznesu – National Louis University,https://www.topuniversities.com/universities/wyzsza-szkola-biznesu-national-louis-university
5,University of Rome ,https://www.topuniversities.com/universities/university-rome-tor-vergata
6,Kelley School of Business,https://www.topuniversities.com/universities/indiana-university-bloomington/kelley-school-business
7,Celal Bayar Üniversitesi,https://www.topuniversities.com/universities/celal-bayar-universitesi
8,Pusan National University,https://www.topuniversities.com/universities/pusan-national-university
9,Mendoza College of Business,https://www.topuniversities.com/universities/university-notre-dame/mendoza-college-business
